Test Case: H20SXM_aten_copy_
|   M   |  N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  32   | 2048 | N/A |       [[32, 2048], [32, 2048]]       | bf16  |       1.76       |       1.79        |       1.82       |        2.08        | 6.55e+04 | 1.31e+05 |      0.08%       |     3.72%     |
|  64   | 2048 | N/A |       [[64, 2048], [64, 2048]]       | bf16  |       1.87       |       1.89        |       1.9        |        2.16        | 1.31e+05 | 2.62e+05 |      0.16%       |     7.01%     |
|  128  | 2048 | N/A |      [[128, 2048], [128, 2048]]      | bf16  |       2.04       |       2.06        |       2.08       |        2.33        | 2.62e+05 | 5.24e+05 |      0.29%       |    12.85%     |
|  256  | 2048 | N/A |      [[256, 2048], [256, 2048]]      | bf16  |       2.41       |       2.44        |       2.47       |        2.66        | 5.24e+05 | 1.05e+06 |      0.49%       |    21.75%     |
|  512  | 2048 | N/A |      [[512, 2048], [512, 2048]]      | bf16  |       2.68       |        2.7        |       2.72       |        3.31        | 1.05e+06 | 2.10e+06 |      0.89%       |    39.13%     |
| 1024  | 2048 | N/A |     [[1024, 2048], [1024, 2048]]     | bf16  |       3.59       |       3.63        |       3.68       |        4.62        | 2.10e+06 | 4.19e+06 |      1.33%       |    58.42%     |
| 2048  | 2048 | N/A |     [[2048, 2048], [2048, 2048]]     | bf16  |       5.26       |        5.3        |       5.34       |        7.24        | 4.19e+06 | 8.39e+06 |      1.81%       |    79.74%     |
| 4096  | 2048 | N/A |     [[4096, 2048], [4096, 2048]]     | bf16  |       8.84       |       8.92        |       9.0        |       12.49        | 8.39e+06 | 1.68e+07 |      2.16%       |    94.89%     |
| 8192  | 2048 | N/A |     [[8192, 2048], [8192, 2048]]     | bf16  |      34.71       |       34.76       |       34.8       |       22.97        | 1.68e+07 | 3.36e+07 |       1.1%       |    48.34%     |
| 16384 | 2048 | N/A |    [[16384, 2048], [16384, 2048]]    | bf16  |      66.59       |       66.68       |      66.77       |       43.94        | 3.36e+07 | 6.71e+07 |      1.15%       |    50.39%     |
| 32768 | 2048 | N/A |    [[32768, 2048], [32768, 2048]]    | bf16  |      130.44      |       130.5       |      130.56      |       85.89        | 6.71e+07 | 1.34e+08 |      1.17%       |    51.45%     |
|  32   | 3072 | N/A |       [[32, 3072], [32, 3072]]       | bf16  |       1.61       |       1.66        |       1.72       |        2.12        | 9.83e+04 | 1.97e+05 |      0.14%       |     6.11%     |
|  64   | 3072 | N/A |       [[64, 3072], [64, 3072]]       | bf16  |       1.77       |        1.8        |       1.84       |        2.25        | 1.97e+05 | 3.93e+05 |      0.25%       |    11.11%     |
|  128  | 3072 | N/A |      [[128, 3072], [128, 3072]]      | bf16  |       2.04       |       2.06        |       2.08       |        2.49        | 3.93e+05 | 7.86e+05 |      0.44%       |    19.28%     |
|  256  | 3072 | N/A |      [[256, 3072], [256, 3072]]      | bf16  |       2.32       |       2.35        |       2.39       |        2.98        | 7.86e+05 | 1.57e+06 |      0.77%       |     33.9%     |
|  512  | 3072 | N/A |      [[512, 3072], [512, 3072]]      | bf16  |       3.17       |       3.19        |       3.21       |        3.97        | 1.57e+06 | 3.15e+06 |      1.13%       |    49.62%     |
| 1024  | 3072 | N/A |     [[1024, 3072], [1024, 3072]]     | bf16  |       4.27       |       4.29        |       4.31       |        5.93        | 3.15e+06 | 6.29e+06 |      1.67%       |    73.67%     |
| 2048  | 3072 | N/A |     [[2048, 3072], [2048, 3072]]     | bf16  |       6.69       |       6.71        |       6.73       |        9.86        | 6.29e+06 | 1.26e+07 |      2.14%       |    94.04%     |
| 4096  | 3072 | N/A |     [[4096, 3072], [4096, 3072]]     | bf16  |      25.46       |       25.49       |      25.52       |       17.73        | 1.26e+07 | 2.52e+07 |      1.12%       |    49.42%     |
| 8192  | 3072 | N/A |     [[8192, 3072], [8192, 3072]]     | bf16  |      50.71       |       50.78       |      50.85       |       33.46        | 2.52e+07 | 5.03e+07 |      1.13%       |    49.63%     |
| 16384 | 3072 | N/A |    [[16384, 3072], [16384, 3072]]    | bf16  |      98.47       |       98.55       |      98.61       |       64.91        | 5.03e+07 | 1.01e+08 |      1.16%       |    51.11%     |
| 32768 | 3072 | N/A |    [[32768, 3072], [32768, 3072]]    | bf16  |      194.28      |      194.33       |      194.39      |       127.83       | 1.01e+08 | 2.01e+08 |      1.18%       |    51.81%     |
|  32   | 4096 | N/A |       [[32, 4096], [32, 4096]]       | bf16  |       1.63       |       1.66        |       1.69       |        2.16        | 1.31e+05 | 2.62e+05 |      0.18%       |     8.04%     |
|  64   | 4096 | N/A |       [[64, 4096], [64, 4096]]       | bf16  |       1.85       |       1.88        |       1.91       |        2.33        | 2.62e+05 | 5.24e+05 |      0.32%       |    14.17%     |
|  128  | 4096 | N/A |      [[128, 4096], [128, 4096]]      | bf16  |       2.2        |       2.23        |       2.26       |        2.66        | 5.24e+05 | 1.05e+06 |      0.54%       |    23.83%     |
|  256  | 4096 | N/A |      [[256, 4096], [256, 4096]]      | bf16  |       2.47       |        2.5        |       2.53       |        3.31        | 1.05e+06 | 2.10e+06 |      0.96%       |    42.45%     |
|  512  | 4096 | N/A |      [[512, 4096], [512, 4096]]      | bf16  |       3.39       |       3.43        |       3.47       |        4.62        | 2.10e+06 | 4.19e+06 |      1.41%       |    61.86%     |
| 1024  | 4096 | N/A |     [[1024, 4096], [1024, 4096]]     | bf16  |       5.09       |       5.13        |       5.17       |        7.24        | 4.19e+06 | 8.39e+06 |      1.87%       |     82.4%     |
| 2048  | 4096 | N/A |     [[2048, 4096], [2048, 4096]]     | bf16  |       8.89       |       8.92        |       8.95       |       12.49        | 8.39e+06 | 1.68e+07 |      2.14%       |    94.36%     |
| 4096  | 4096 | N/A |     [[4096, 4096], [4096, 4096]]     | bf16  |      35.06       |       35.11       |      35.16       |       22.97        | 1.68e+07 | 3.36e+07 |      1.09%       |    47.85%     |
| 8192  | 4096 | N/A |     [[8192, 4096], [8192, 4096]]     | bf16  |      66.99       |       67.07       |      67.13       |       43.94        | 3.36e+07 | 6.71e+07 |      1.14%       |    50.09%     |
| 16384 | 4096 | N/A |    [[16384, 4096], [16384, 4096]]    | bf16  |      130.42      |      130.49       |      130.57      |       85.89        | 6.71e+07 | 1.34e+08 |      1.17%       |    51.46%     |
| 32768 | 4096 | N/A |    [[32768, 4096], [32768, 4096]]    | bf16  |      258.55      |      258.62       |      258.68      |       169.77       | 1.34e+08 | 2.68e+08 |      1.18%       |    51.91%     |
|  32   | 8192 | N/A |       [[32, 8192], [32, 8192]]       | bf16  |       1.88       |        1.9        |       1.92       |        2.33        | 2.62e+05 | 5.24e+05 |      0.32%       |    13.94%     |
|  64   | 8192 | N/A |       [[64, 8192], [64, 8192]]       | bf16  |       2.21       |       2.26        |       2.29       |        2.66        | 5.24e+05 | 1.05e+06 |      0.54%       |    23.72%     |
|  128  | 8192 | N/A |      [[128, 8192], [128, 8192]]      | bf16  |       2.5        |       2.52        |       2.55       |        3.31        | 1.05e+06 | 2.10e+06 |      0.95%       |    41.94%     |
|  256  | 8192 | N/A |      [[256, 8192], [256, 8192]]      | bf16  |       3.4        |       3.43        |       3.46       |        4.62        | 2.10e+06 | 4.19e+06 |       1.4%       |    61.68%     |
|  512  | 8192 | N/A |      [[512, 8192], [512, 8192]]      | bf16  |       5.1        |       5.13        |       5.16       |        7.24        | 4.19e+06 | 8.39e+06 |      1.87%       |    82.24%     |
| 1024  | 8192 | N/A |     [[1024, 8192], [1024, 8192]]     | bf16  |       8.88       |       8.92        |       8.96       |       12.49        | 8.39e+06 | 1.68e+07 |      2.15%       |    94.47%     |
| 2048  | 8192 | N/A |     [[2048, 8192], [2048, 8192]]     | bf16  |      35.05       |       35.12       |      35.18       |       22.97        | 1.68e+07 | 3.36e+07 |      1.09%       |    47.87%     |
| 4096  | 8192 | N/A |     [[4096, 8192], [4096, 8192]]     | bf16  |      67.05       |       67.08       |      67.12       |       43.94        | 3.36e+07 | 6.71e+07 |      1.14%       |    50.04%     |
| 8192  | 8192 | N/A |     [[8192, 8192], [8192, 8192]]     | bf16  |      130.8       |      130.86       |      130.93      |       85.89        | 6.71e+07 | 1.34e+08 |      1.17%       |    51.31%     |
| 16384 | 8192 | N/A |    [[16384, 8192], [16384, 8192]]    | bf16  |      258.45      |      258.56       |      258.66      |       169.77       | 1.34e+08 | 2.68e+08 |      1.18%       |    51.93%     |
| 32768 | 8192 | N/A |    [[32768, 8192], [32768, 8192]]    | bf16  |      631.69      |      632.36       |      632.89      |       337.54       | 2.68e+08 | 5.37e+08 |      0.97%       |    42.49%     |
|  32   |  32  |  1  |      [[1, 32, 32], [1, 32, 32]]      | bf16  |       1.49       |       1.53        |       1.58       |        2.0         | 1.02e+03 | 2.05e+03 |       0.0%       |     0.07%     |
|  32   |  32  |  2  |      [[2, 32, 32], [2, 32, 32]]      | bf16  |       1.5        |       1.53        |       1.56       |        2.0         | 2.05e+03 | 4.10e+03 |       0.0%       |     0.14%     |
|  32   |  32  |  4  |      [[4, 32, 32], [4, 32, 32]]      | bf16  |       1.52       |       1.55        |       1.57       |        2.01        | 4.10e+03 | 8.19e+03 |      0.01%       |     0.27%     |
|  32   |  32  |  8  |      [[8, 32, 32], [8, 32, 32]]      | bf16  |       1.53       |       1.56        |       1.59       |        2.01        | 8.19e+03 | 1.64e+04 |      0.01%       |     0.54%     |
|  32   |  32  | 16  |     [[16, 32, 32], [16, 32, 32]]     | bf16  |       1.55       |       1.57        |       1.6        |        2.02        | 1.64e+04 | 3.28e+04 |      0.02%       |     1.06%     |
|  32   |  32  | 32  |     [[32, 32, 32], [32, 32, 32]]     | bf16  |       1.6        |       1.63        |       1.66       |        2.04        | 3.28e+04 | 6.55e+04 |      0.05%       |     2.05%     |
|  64   |  32  |  1  |      [[1, 64, 32], [1, 64, 32]]      | bf16  |       1.52       |       1.54        |       1.57       |        2.0         | 2.05e+03 | 4.10e+03 |       0.0%       |     0.13%     |
|  64   |  32  |  2  |      [[2, 64, 32], [2, 64, 32]]      | bf16  |       1.72       |       1.74        |       1.77       |        2.01        | 4.10e+03 | 8.19e+03 |      0.01%       |     0.24%     |
|  64   |  32  |  4  |      [[4, 64, 32], [4, 64, 32]]      | bf16  |       1.74       |       1.76        |       1.78       |        2.01        | 8.19e+03 | 1.64e+04 |      0.01%       |     0.47%     |
|  64   |  32  |  8  |      [[8, 64, 32], [8, 64, 32]]      | bf16  |       1.75       |       1.77        |       1.79       |        2.02        | 1.64e+04 | 3.28e+04 |      0.02%       |     0.94%     |
|  64   |  32  | 16  |     [[16, 64, 32], [16, 64, 32]]     | bf16  |       1.78       |        1.8        |       1.82       |        2.04        | 3.28e+04 | 6.55e+04 |      0.04%       |     1.84%     |
|  64   |  32  | 32  |     [[32, 64, 32], [32, 64, 32]]     | bf16  |       1.78       |        1.8        |       1.82       |        2.08        | 6.55e+04 | 1.31e+05 |      0.08%       |     3.68%     |
|  128  |  32  |  1  |     [[1, 128, 32], [1, 128, 32]]     | bf16  |       1.72       |       1.73        |       1.75       |        2.01        | 4.10e+03 | 8.19e+03 |      0.01%       |     0.24%     |
|  128  |  32  |  2  |     [[2, 128, 32], [2, 128, 32]]     | bf16  |       1.72       |       1.75        |       1.77       |        2.01        | 8.19e+03 | 1.64e+04 |      0.01%       |     0.48%     |
|  128  |  32  |  4  |     [[4, 128, 32], [4, 128, 32]]     | bf16  |       1.74       |       1.77        |       1.81       |        2.02        | 1.64e+04 | 3.28e+04 |      0.02%       |     0.94%     |
|  128  |  32  |  8  |     [[8, 128, 32], [8, 128, 32]]     | bf16  |       1.78       |        1.8        |       1.83       |        2.04        | 3.28e+04 | 6.55e+04 |      0.04%       |     1.84%     |
|  128  |  32  | 16  |    [[16, 128, 32], [16, 128, 32]]    | bf16  |       1.77       |        1.8        |       1.82       |        2.08        | 6.55e+04 | 1.31e+05 |      0.08%       |     3.7%      |
|  128  |  32  | 32  |    [[32, 128, 32], [32, 128, 32]]    | bf16  |       1.85       |       1.88        |       1.92       |        2.16        | 1.31e+05 | 2.62e+05 |      0.16%       |     7.08%     |
|  256  |  32  |  1  |     [[1, 256, 32], [1, 256, 32]]     | bf16  |       1.73       |       1.75        |       1.77       |        2.01        | 8.19e+03 | 1.64e+04 |      0.01%       |     0.47%     |
|  256  |  32  |  2  |     [[2, 256, 32], [2, 256, 32]]     | bf16  |       1.73       |       1.76        |       1.78       |        2.02        | 1.64e+04 | 3.28e+04 |      0.02%       |     0.95%     |
|  256  |  32  |  4  |     [[4, 256, 32], [4, 256, 32]]     | bf16  |       1.79       |       1.82        |       1.86       |        2.04        | 3.28e+04 | 6.55e+04 |      0.04%       |     1.83%     |
|  256  |  32  |  8  |     [[8, 256, 32], [8, 256, 32]]     | bf16  |       1.76       |       1.79        |       1.83       |        2.08        | 6.55e+04 | 1.31e+05 |      0.08%       |     3.72%     |
|  256  |  32  | 16  |    [[16, 256, 32], [16, 256, 32]]    | bf16  |       1.86       |       1.88        |       1.9        |        2.16        | 1.31e+05 | 2.62e+05 |      0.16%       |     7.05%     |
|  256  |  32  | 32  |    [[32, 256, 32], [32, 256, 32]]    | bf16  |       2.04       |       2.06        |       2.08       |        2.33        | 2.62e+05 | 5.24e+05 |      0.29%       |    12.85%     |
|  512  |  32  |  1  |     [[1, 512, 32], [1, 512, 32]]     | bf16  |       1.76       |       1.78        |       1.8        |        2.02        | 1.64e+04 | 3.28e+04 |      0.02%       |     0.93%     |
|  512  |  32  |  2  |     [[2, 512, 32], [2, 512, 32]]     | bf16  |       1.76       |       1.78        |       1.81       |        2.04        | 3.28e+04 | 6.55e+04 |      0.04%       |     1.86%     |
|  512  |  32  |  4  |     [[4, 512, 32], [4, 512, 32]]     | bf16  |       1.78       |        1.8        |       1.82       |        2.08        | 6.55e+04 | 1.31e+05 |      0.08%       |     3.68%     |
|  512  |  32  |  8  |     [[8, 512, 32], [8, 512, 32]]     | bf16  |       1.87       |        1.9        |       1.93       |        2.16        | 1.31e+05 | 2.62e+05 |      0.16%       |     7.01%     |
|  512  |  32  | 16  |    [[16, 512, 32], [16, 512, 32]]    | bf16  |       2.05       |       2.07        |       2.08       |        2.33        | 2.62e+05 | 5.24e+05 |      0.29%       |    12.79%     |
|  512  |  32  | 32  |    [[32, 512, 32], [32, 512, 32]]    | bf16  |       2.39       |       2.41        |       2.42       |        2.66        | 5.24e+05 | 1.05e+06 |       0.5%       |    21.94%     |
| 1024  |  32  |  1  |    [[1, 1024, 32], [1, 1024, 32]]    | bf16  |       1.77       |        1.8        |       1.84       |        2.04        | 3.28e+04 | 6.55e+04 |      0.04%       |     1.85%     |
| 1024  |  32  |  2  |    [[2, 1024, 32], [2, 1024, 32]]    | bf16  |       1.77       |        1.8        |       1.84       |        2.08        | 6.55e+04 | 1.31e+05 |      0.08%       |     3.7%      |
| 1024  |  32  |  4  |    [[4, 1024, 32], [4, 1024, 32]]    | bf16  |       1.86       |       1.88        |       1.91       |        2.16        | 1.31e+05 | 2.62e+05 |      0.16%       |     7.05%     |
| 1024  |  32  |  8  |    [[8, 1024, 32], [8, 1024, 32]]    | bf16  |       2.05       |       2.07        |       2.1        |        2.33        | 2.62e+05 | 5.24e+05 |      0.29%       |    12.79%     |
| 1024  |  32  | 16  |   [[16, 1024, 32], [16, 1024, 32]]   | bf16  |       2.4        |       2.43        |       2.45       |        2.66        | 5.24e+05 | 1.05e+06 |       0.5%       |    21.85%     |
| 1024  |  32  | 32  |   [[32, 1024, 32], [32, 1024, 32]]   | bf16  |       2.69       |       2.71        |       2.73       |        3.31        | 1.05e+06 | 2.10e+06 |      0.89%       |    38.98%     |
| 2048  |  32  |  1  |    [[1, 2048, 32], [1, 2048, 32]]    | bf16  |       1.78       |        1.8        |       1.83       |        2.08        | 6.55e+04 | 1.31e+05 |      0.08%       |     3.68%     |
| 2048  |  32  |  2  |    [[2, 2048, 32], [2, 2048, 32]]    | bf16  |       1.85       |       1.88        |       1.92       |        2.16        | 1.31e+05 | 2.62e+05 |      0.16%       |     7.08%     |
| 2048  |  32  |  4  |    [[4, 2048, 32], [4, 2048, 32]]    | bf16  |       2.04       |       2.06        |       2.09       |        2.33        | 2.62e+05 | 5.24e+05 |      0.29%       |    12.85%     |
| 2048  |  32  |  8  |    [[8, 2048, 32], [8, 2048, 32]]    | bf16  |       2.4        |       2.43        |       2.48       |        2.66        | 5.24e+05 | 1.05e+06 |       0.5%       |    21.85%     |
| 2048  |  32  | 16  |   [[16, 2048, 32], [16, 2048, 32]]   | bf16  |       2.67       |       2.71        |       2.75       |        3.31        | 1.05e+06 | 2.10e+06 |      0.89%       |    39.27%     |
| 2048  |  32  | 32  |   [[32, 2048, 32], [32, 2048, 32]]   | bf16  |       3.58       |        3.6        |       3.63       |        4.62        | 2.10e+06 | 4.19e+06 |      1.33%       |    58.58%     |
| 4096  |  32  |  1  |    [[1, 4096, 32], [1, 4096, 32]]    | bf16  |       1.86       |       1.88        |       1.9        |        2.16        | 1.31e+05 | 2.62e+05 |      0.16%       |     7.05%     |
| 4096  |  32  |  2  |    [[2, 4096, 32], [2, 4096, 32]]    | bf16  |       2.03       |       2.05        |       2.08       |        2.33        | 2.62e+05 | 5.24e+05 |      0.29%       |    12.91%     |
