Test Case: L40S_aten_bmm
|  B  |  M  |  K   |  N   |              input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 64  | 32  | 128  | 128  |    [[64, 32, 128], [64, 128, 128]]    | bf16  |      20.59       |       20.71       |      20.82       |        6.55        | 6.71e+07 | 1.57e+06 |      0.89%       |    17.68%     |
| 128 | 32  | 128  | 128  |   [[128, 32, 128], [128, 128, 128]]   | bf16  |      20.39       |       20.54       |      20.76       |        11.1        | 1.34e+08 | 3.15e+06 |       1.8%       |    35.71%     |
|  1  | 64  | 128  | 128  |     [[1, 64, 128], [1, 128, 128]]     | bf16  |      23.48       |       23.56       |      23.64       |        2.09        | 2.10e+06 | 3.28e+04 |      0.02%       |     0.32%     |
|  2  | 64  | 128  | 128  |     [[2, 64, 128], [2, 128, 128]]     | bf16  |      20.55       |       20.64       |      20.73       |        2.19        | 4.19e+06 | 6.55e+04 |      0.06%       |     0.74%     |
|  4  | 64  | 128  | 128  |     [[4, 64, 128], [4, 128, 128]]     | bf16  |      20.83       |       20.92       |       21.1       |        2.38        | 8.39e+06 | 1.31e+05 |      0.11%       |     1.46%     |
|  8  | 64  | 128  | 128  |     [[8, 64, 128], [8, 128, 128]]     | bf16  |      20.56       |       20.72       |      20.89       |        2.76        | 1.68e+07 | 2.62e+05 |      0.22%       |     2.95%     |
| 16  | 64  | 128  | 128  |    [[16, 64, 128], [16, 128, 128]]    | bf16  |      20.63       |       20.79       |      21.02       |        3.52        | 3.36e+07 | 5.24e+05 |      0.44%       |     5.88%     |
| 32  | 64  | 128  | 128  |    [[32, 64, 128], [32, 128, 128]]    | bf16  |       20.5       |       20.61       |      20.82       |        5.03        | 6.71e+07 | 1.05e+06 |      0.89%       |    11.84%     |
| 64  | 64  | 128  | 128  |    [[64, 64, 128], [64, 128, 128]]    | bf16  |      20.43       |       20.5        |      20.64       |        8.07        | 1.34e+08 | 2.10e+06 |      1.79%       |    23.76%     |
| 128 | 64  | 128  | 128  |   [[128, 64, 128], [128, 128, 128]]   | bf16  |      21.03       |       21.14       |       21.3       |       14.14        | 2.68e+08 | 4.19e+06 |      3.49%       |    46.17%     |
|  1  | 128 | 128  | 128  |    [[1, 128, 128], [1, 128, 128]]     | bf16  |      20.65       |       20.73       |      20.85       |        2.14        | 4.19e+06 | 4.92e+04 |      0.06%       |     0.55%     |
|  2  | 128 | 128  | 128  |    [[2, 128, 128], [2, 128, 128]]     | bf16  |      20.62       |       20.77       |      20.96       |        2.28        | 8.39e+06 | 9.83e+04 |      0.11%       |     1.1%      |
|  4  | 128 | 128  | 128  |    [[4, 128, 128], [4, 128, 128]]     | bf16  |      20.61       |       20.7        |      20.87       |        2.57        | 1.68e+07 | 1.97e+05 |      0.22%       |     2.21%     |
|  8  | 128 | 128  | 128  |    [[8, 128, 128], [8, 128, 128]]     | bf16  |      20.66       |       20.73       |      20.89       |        3.14        | 3.36e+07 | 3.93e+05 |      0.44%       |     4.41%     |
| 16  | 128 | 128  | 128  |   [[16, 128, 128], [16, 128, 128]]    | bf16  |      20.82       |       20.88       |      21.03       |        4.28        | 6.71e+07 | 7.86e+05 |      0.88%       |     8.74%     |
| 32  | 128 | 128  | 128  |   [[32, 128, 128], [32, 128, 128]]    | bf16  |      20.81       |       20.97       |      21.18       |        6.55        | 1.34e+08 | 1.57e+06 |      1.76%       |     17.5%     |
| 64  | 128 | 128  | 128  |   [[64, 128, 128], [64, 128, 128]]    | bf16  |      20.99       |       21.11       |      21.27       |        11.1        | 2.68e+08 | 3.15e+06 |      3.49%       |    34.69%     |
| 128 | 128 | 128  | 128  |  [[128, 128, 128], [128, 128, 128]]   | bf16  |      20.04       |       20.23       |      20.44       |        20.2        | 5.37e+08 | 6.29e+06 |      7.32%       |    72.67%     |
|  1  |  1  | 512  | 128  |     [[1, 1, 512], [1, 512, 128]]      | bf16  |       20.2       |       20.3        |      20.37       |        2.19        | 1.31e+05 | 6.62e+04 |       0.0%       |     0.76%     |
|  2  |  1  | 512  | 128  |     [[2, 1, 512], [2, 512, 128]]      | bf16  |       19.8       |       20.05       |      20.24       |        2.38        | 2.62e+05 | 1.32e+05 |       0.0%       |     1.55%     |
|  4  |  1  | 512  | 128  |     [[4, 1, 512], [4, 512, 128]]      | bf16  |      19.89       |       20.07       |      20.26       |        2.77        | 5.24e+05 | 2.65e+05 |      0.01%       |     3.08%     |
|  8  |  1  | 512  | 128  |     [[8, 1, 512], [8, 512, 128]]      | bf16  |      19.88       |       20.01       |      20.13       |        3.53        | 1.05e+06 | 5.29e+05 |      0.01%       |     6.16%     |
| 16  |  1  | 512  | 128  |    [[16, 1, 512], [16, 512, 128]]     | bf16  |      19.86       |       19.94       |      20.16       |        5.06        | 2.10e+06 | 1.06e+06 |      0.03%       |    12.34%     |
| 32  |  1  | 512  | 128  |    [[32, 1, 512], [32, 512, 128]]     | bf16  |      19.89       |       19.99       |      20.09       |        8.13        | 4.19e+06 | 2.12e+06 |      0.06%       |    24.65%     |
| 64  |  1  | 512  | 128  |    [[64, 1, 512], [64, 512, 128]]     | bf16  |      20.41       |       20.58       |      20.82       |       14.25        | 8.39e+06 | 4.24e+06 |      0.11%       |    48.03%     |
| 128 |  1  | 512  | 128  |   [[128, 1, 512], [128, 512, 128]]    | bf16  |      20.55       |       20.68       |       20.8       |       26.51        | 1.68e+07 | 8.47e+06 |      0.22%       |    95.41%     |
|  1  |  2  | 512  | 128  |     [[1, 2, 512], [1, 512, 128]]      | bf16  |      21.07       |       21.24       |      21.44       |        2.19        | 2.62e+05 | 6.68e+04 |       0.0%       |     0.73%     |
|  2  |  2  | 512  | 128  |     [[2, 2, 512], [2, 512, 128]]      | bf16  |      20.52       |       20.66       |      20.87       |        2.39        | 5.24e+05 | 1.34e+05 |      0.01%       |     1.51%     |
|  4  |  2  | 512  | 128  |     [[4, 2, 512], [4, 512, 128]]      | bf16  |      20.61       |       20.73       |      20.82       |        2.77        | 1.05e+06 | 2.67e+05 |      0.01%       |     3.0%      |
|  8  |  2  | 512  | 128  |     [[8, 2, 512], [8, 512, 128]]      | bf16  |      20.57       |       20.61       |      20.63       |        3.55        | 2.10e+06 | 5.35e+05 |      0.03%       |     6.02%     |
| 16  |  2  | 512  | 128  |    [[16, 2, 512], [16, 512, 128]]     | bf16  |       20.7       |       20.76       |      20.96       |        5.09        | 4.19e+06 | 1.07e+06 |      0.06%       |    11.95%     |
| 32  |  2  | 512  | 128  |    [[32, 2, 512], [32, 512, 128]]     | bf16  |      20.44       |       20.57       |      20.67       |        8.19        | 8.39e+06 | 2.14e+06 |      0.11%       |    24.21%     |
| 64  |  2  | 512  | 128  |    [[64, 2, 512], [64, 512, 128]]     | bf16  |      20.51       |       20.58       |      20.69       |       14.37        | 1.68e+07 | 4.28e+06 |      0.22%       |    48.26%     |
| 128 |  2  | 512  | 128  |   [[128, 2, 512], [128, 512, 128]]    | bf16  |      20.56       |       20.71       |      20.87       |       26.75        | 3.36e+07 | 8.55e+06 |      0.45%       |    96.29%     |
|  1  |  4  | 512  | 128  |     [[1, 4, 512], [1, 512, 128]]      | bf16  |      21.16       |       21.26       |      21.41       |        2.2         | 5.24e+05 | 6.81e+04 |      0.01%       |     0.74%     |
|  2  |  4  | 512  | 128  |     [[2, 4, 512], [2, 512, 128]]      | bf16  |      20.44       |       20.58       |      20.66       |        2.39        | 1.05e+06 | 1.36e+05 |      0.01%       |     1.54%     |
|  4  |  4  | 512  | 128  |     [[4, 4, 512], [4, 512, 128]]      | bf16  |      20.52       |       20.7        |      20.88       |        2.79        | 2.10e+06 | 2.72e+05 |      0.03%       |     3.07%     |
|  8  |  4  | 512  | 128  |     [[8, 4, 512], [8, 512, 128]]      | bf16  |      20.48       |       20.58       |      20.72       |        3.58        | 4.19e+06 | 5.45e+05 |      0.06%       |     6.16%     |
| 16  |  4  | 512  | 128  |    [[16, 4, 512], [16, 512, 128]]     | bf16  |      20.69       |       20.74       |      20.85       |        5.15        | 8.39e+06 | 1.09e+06 |      0.11%       |    12.19%     |
| 32  |  4  | 512  | 128  |    [[32, 4, 512], [32, 512, 128]]     | bf16  |      20.51       |       20.71       |      20.83       |        8.31        | 1.68e+07 | 2.18e+06 |      0.22%       |    24.59%     |
| 64  |  4  | 512  | 128  |    [[64, 4, 512], [64, 512, 128]]     | bf16  |      20.31       |       20.42       |      20.51       |       14.61        | 3.36e+07 | 4.36e+06 |      0.45%       |    49.67%     |
| 128 |  4  | 512  | 128  |   [[128, 4, 512], [128, 512, 128]]    | bf16  |      20.59       |       20.7        |      20.83       |       27.22        | 6.71e+07 | 8.72e+06 |      0.89%       |    97.99%     |
|  1  |  8  | 512  | 128  |     [[1, 8, 512], [1, 512, 128]]      | bf16  |      21.05       |       21.15       |       21.3       |        2.2         | 1.05e+06 | 7.07e+04 |      0.01%       |     0.78%     |
|  2  |  8  | 512  | 128  |     [[2, 8, 512], [2, 512, 128]]      | bf16  |       20.8       |       20.85       |      20.96       |        2.41        | 2.10e+06 | 1.41e+05 |      0.03%       |     1.57%     |
|  4  |  8  | 512  | 128  |     [[4, 8, 512], [4, 512, 128]]      | bf16  |      20.54       |       20.67       |      20.84       |        2.82        | 4.19e+06 | 2.83e+05 |      0.06%       |     3.19%     |
|  8  |  8  | 512  | 128  |     [[8, 8, 512], [8, 512, 128]]      | bf16  |      20.48       |       20.61       |      20.69       |        3.64        | 8.39e+06 | 5.65e+05 |      0.11%       |     6.39%     |
| 16  |  8  | 512  | 128  |    [[16, 8, 512], [16, 512, 128]]     | bf16  |      20.64       |       20.81       |      20.94       |        5.27        | 1.68e+07 | 1.13e+06 |      0.22%       |    12.68%     |
| 32  |  8  | 512  | 128  |    [[32, 8, 512], [32, 512, 128]]     | bf16  |      20.51       |       20.66       |      20.84       |        8.54        | 3.36e+07 | 2.26e+06 |      0.45%       |    25.52%     |
| 64  |  8  | 512  | 128  |    [[64, 8, 512], [64, 512, 128]]     | bf16  |      20.56       |       20.72       |      20.92       |       15.08        | 6.71e+07 | 4.52e+06 |      0.89%       |    50.91%     |
| 128 |  8  | 512  | 128  |   [[128, 8, 512], [128, 512, 128]]    | bf16  |      20.61       |       20.73       |      20.89       |       28.17        | 1.34e+08 | 9.04e+06 |      1.78%       |    101.58%    |
|  1  | 32  | 512  | 128  |     [[1, 32, 512], [1, 512, 128]]     | bf16  |      23.64       |       23.71       |      23.78       |        2.25        | 4.19e+06 | 8.60e+04 |      0.05%       |     0.84%     |
|  2  | 32  | 512  | 128  |     [[2, 32, 512], [2, 512, 128]]     | bf16  |       20.7       |       20.87       |      20.99       |        2.5         | 8.39e+06 | 1.72e+05 |      0.11%       |     1.92%     |
|  4  | 32  | 512  | 128  |     [[4, 32, 512], [4, 512, 128]]     | bf16  |      20.58       |       20.7        |      20.78       |        3.0         | 1.68e+07 | 3.44e+05 |      0.22%       |     3.87%     |
|  8  | 32  | 512  | 128  |     [[8, 32, 512], [8, 512, 128]]     | bf16  |      20.48       |       20.61       |      20.77       |        3.99        | 3.36e+07 | 6.88e+05 |      0.45%       |     7.78%     |
| 16  | 32  | 512  | 128  |    [[16, 32, 512], [16, 512, 128]]    | bf16  |      20.54       |       20.65       |      20.76       |        5.98        | 6.71e+07 | 1.38e+06 |      0.89%       |    15.51%     |
| 32  | 32  | 512  | 128  |    [[32, 32, 512], [32, 512, 128]]    | bf16  |      20.51       |       20.61       |      20.72       |        9.96        | 1.34e+08 | 2.75e+06 |      1.79%       |    31.07%     |
| 64  | 32  | 512  | 128  |    [[64, 32, 512], [64, 512, 128]]    | bf16  |      20.52       |       20.68       |       20.8       |       17.93        | 2.68e+08 | 5.51e+06 |      3.57%       |     62.1%     |
| 128 | 32  | 512  | 128  |   [[128, 32, 512], [128, 512, 128]]   | bf16  |      20.52       |       20.59       |      20.66       |       33.86        | 5.37e+08 | 1.10e+07 |      7.15%       |    124.2%     |
|  1  | 64  | 512  | 128  |     [[1, 64, 512], [1, 512, 128]]     | bf16  |      23.43       |       23.65       |      23.82       |        2.31        | 8.39e+06 | 1.06e+05 |       0.1%       |     1.05%     |
|  2  | 64  | 512  | 128  |     [[2, 64, 512], [2, 512, 128]]     | bf16  |      20.53       |       20.65       |      20.76       |        2.62        | 1.68e+07 | 2.13e+05 |      0.22%       |     2.4%      |
|  4  | 64  | 512  | 128  |     [[4, 64, 512], [4, 512, 128]]     | bf16  |      20.38       |       20.56       |      20.73       |        3.23        | 3.36e+07 | 4.26e+05 |      0.45%       |     4.84%     |
|  8  | 64  | 512  | 128  |     [[8, 64, 512], [8, 512, 128]]     | bf16  |      20.53       |       20.69       |      20.84       |        4.47        | 6.71e+07 | 8.52e+05 |      0.89%       |     9.61%     |
| 16  | 64  | 512  | 128  |    [[16, 64, 512], [16, 512, 128]]    | bf16  |      20.58       |       20.7        |      20.89       |        6.93        | 1.34e+08 | 1.70e+06 |      1.78%       |    19.17%     |
| 32  | 64  | 512  | 128  |    [[32, 64, 512], [32, 512, 128]]    | bf16  |      20.96       |       21.07       |      21.18       |       11.86        | 2.68e+08 | 3.41e+06 |       3.5%       |    37.64%     |
| 64  | 64  | 512  | 128  |    [[64, 64, 512], [64, 512, 128]]    | bf16  |      20.18       |       20.3        |      20.46       |       21.72        | 5.37e+08 | 6.82e+06 |      7.27%       |    78.18%     |
| 128 | 64  | 512  | 128  |   [[128, 64, 512], [128, 512, 128]]   | bf16  |      20.87       |       21.02       |      21.16       |       41.44        | 1.07e+09 | 1.36e+07 |      14.06%      |    151.19%    |
|  1  | 128 | 512  | 128  |    [[1, 128, 512], [1, 512, 128]]     | bf16  |      23.34       |       23.5        |      23.61       |        2.43        | 1.68e+07 | 1.47e+05 |       0.2%       |     1.46%     |
|  2  | 128 | 512  | 128  |    [[2, 128, 512], [2, 512, 128]]     | bf16  |      20.43       |       20.64       |      20.77       |        2.85        | 3.36e+07 | 2.95e+05 |      0.45%       |     3.34%     |
|  4  | 128 | 512  | 128  |    [[4, 128, 512], [4, 512, 128]]     | bf16  |      20.62       |       20.74       |      20.95       |        3.71        | 6.71e+07 | 5.90e+05 |      0.89%       |     6.62%     |
|  8  | 128 | 512  | 128  |    [[8, 128, 512], [8, 512, 128]]     | bf16  |      20.57       |       20.69       |      20.85       |        5.41        | 1.34e+08 | 1.18e+06 |      1.78%       |    13.27%     |
| 16  | 128 | 512  | 128  |   [[16, 128, 512], [16, 512, 128]]    | bf16  |      20.95       |       21.06       |      21.35       |        8.83        | 2.68e+08 | 2.36e+06 |       3.5%       |    26.07%     |
| 32  | 128 | 512  | 128  |   [[32, 128, 512], [32, 512, 128]]    | bf16  |      20.16       |       20.28       |      20.35       |       15.65        | 5.37e+08 | 4.72e+06 |      7.28%       |    54.18%     |
| 64  | 128 | 512  | 128  |   [[64, 128, 512], [64, 512, 128]]    | bf16  |      20.81       |       20.97       |      21.09       |       29.31        | 1.07e+09 | 9.44e+06 |      14.1%       |    104.98%    |
| 128 | 128 | 512  | 128  |  [[128, 128, 512], [128, 512, 128]]   | bf16  |       19.8       |       19.88       |      20.01       |       56.61        | 2.15e+09 | 1.89e+07 |      29.63%      |    220.66%    |
|  1  |  1  | 768  | 128  |     [[1, 1, 768], [1, 768, 128]]      | bf16  |      19.96       |       20.13       |      20.22       |        2.29        | 1.97e+05 | 9.92e+04 |       0.0%       |     1.15%     |
|  2  |  1  | 768  | 128  |     [[2, 1, 768], [2, 768, 128]]      | bf16  |      19.68       |       19.84       |      20.01       |        2.57        | 3.93e+05 | 1.98e+05 |      0.01%       |     2.33%     |
|  4  |  1  | 768  | 128  |     [[4, 1, 768], [4, 768, 128]]      | bf16  |      19.91       |       19.97       |      20.08       |        3.15        | 7.86e+05 | 3.97e+05 |      0.01%       |     4.61%     |
|  8  |  1  | 768  | 128  |     [[8, 1, 768], [8, 768, 128]]      | bf16  |      19.79       |       19.87       |      19.96       |        4.3         | 1.57e+06 | 7.94e+05 |      0.02%       |     9.28%     |
| 16  |  1  | 768  | 128  |    [[16, 1, 768], [16, 768, 128]]     | bf16  |      19.92       |       20.05       |       20.2       |        6.59        | 3.15e+06 | 1.59e+06 |      0.04%       |    18.44%     |
| 32  |  1  | 768  | 128  |    [[32, 1, 768], [32, 768, 128]]     | bf16  |      19.83       |       20.0        |      20.11       |       11.19        | 6.29e+06 | 3.17e+06 |      0.09%       |    37.06%     |
| 64  |  1  | 768  | 128  |    [[64, 1, 768], [64, 768, 128]]     | bf16  |      20.55       |       20.68       |      20.76       |       20.37        | 1.26e+07 | 6.35e+06 |      0.17%       |    71.51%     |
| 128 |  1  | 768  | 128  |   [[128, 1, 768], [128, 768, 128]]    | bf16  |      20.64       |       20.77       |      20.96       |       38.74        | 2.52e+07 | 1.27e+07 |      0.33%       |    142.41%    |
|  1  |  2  | 768  | 128  |     [[1, 2, 768], [1, 768, 128]]      | bf16  |      20.88       |       21.08       |      21.31       |        2.29        | 3.93e+05 | 1.00e+05 |      0.01%       |     1.11%     |
|  2  |  2  | 768  | 128  |     [[2, 2, 768], [2, 768, 128]]      | bf16  |      20.51       |       20.59       |      20.76       |        2.58        | 7.86e+05 | 2.00e+05 |      0.01%       |     2.26%     |
|  4  |  2  | 768  | 128  |     [[4, 2, 768], [4, 768, 128]]      | bf16  |      20.43       |       20.63       |       20.8       |        3.16        | 1.57e+06 | 4.00e+05 |      0.02%       |     4.54%     |
|  8  |  2  | 768  | 128  |     [[8, 2, 768], [8, 768, 128]]      | bf16  |      20.38       |       20.51       |      20.62       |        4.32        | 3.15e+06 | 8.01e+05 |      0.04%       |     9.1%      |
| 16  |  2  | 768  | 128  |    [[16, 2, 768], [16, 768, 128]]     | bf16  |      20.49       |       20.61       |      20.72       |        6.63        | 6.29e+06 | 1.60e+06 |      0.08%       |    18.09%     |
| 32  |  2  | 768  | 128  |    [[32, 2, 768], [32, 768, 128]]     | bf16  |      20.44       |       20.62       |      20.74       |       11.27        | 1.26e+07 | 3.20e+06 |      0.17%       |    36.27%     |
| 64  |  2  | 768  | 128  |    [[64, 2, 768], [64, 768, 128]]     | bf16  |      20.56       |       20.67       |       20.8       |       20.54        | 2.52e+07 | 6.41e+06 |      0.33%       |    72.13%     |
| 128 |  2  | 768  | 128  |   [[128, 2, 768], [128, 768, 128]]    | bf16  |       20.5       |       20.64       |       20.8       |       39.07        | 5.03e+07 | 1.28e+07 |      0.67%       |    144.67%    |
|  1  |  4  | 768  | 128  |     [[1, 4, 768], [1, 768, 128]]      | bf16  |       21.0       |       21.18       |      21.36       |        2.29        | 7.86e+05 | 1.02e+05 |      0.01%       |     1.12%     |
|  2  |  4  | 768  | 128  |     [[2, 4, 768], [2, 768, 128]]      | bf16  |      20.59       |       20.67       |      20.82       |        2.59        | 1.57e+06 | 2.04e+05 |      0.02%       |     2.29%     |
|  4  |  4  | 768  | 128  |     [[4, 4, 768], [4, 768, 128]]      | bf16  |      20.46       |       20.61       |      20.74       |        3.18        | 3.15e+06 | 4.08e+05 |      0.04%       |     4.61%     |
|  8  |  4  | 768  | 128  |     [[8, 4, 768], [8, 768, 128]]      | bf16  |      20.48       |       20.63       |      20.71       |        4.36        | 6.29e+06 | 8.15e+05 |      0.08%       |     9.21%     |
| 16  |  4  | 768  | 128  |    [[16, 4, 768], [16, 768, 128]]     | bf16  |       20.6       |       20.68       |      20.78       |        6.72        | 1.26e+07 | 1.63e+06 |      0.17%       |    18.32%     |
| 32  |  4  | 768  | 128  |    [[32, 4, 768], [32, 768, 128]]     | bf16  |      20.61       |       20.78       |      20.87       |       11.43        | 2.52e+07 | 3.26e+06 |      0.33%       |    36.62%     |
| 64  |  4  | 768  | 128  |    [[64, 4, 768], [64, 768, 128]]     | bf16  |      20.49       |       20.6        |      20.72       |       20.87        | 5.03e+07 | 6.52e+06 |      0.67%       |    73.67%     |
| 128 |  4  | 768  | 128  |   [[128, 4, 768], [128, 768, 128]]    | bf16  |      20.62       |       20.82       |      21.12       |       39.74        | 1.01e+08 | 1.30e+07 |      1.33%       |    146.41%    |
|  1  |  8  | 768  | 128  |     [[1, 8, 768], [1, 768, 128]]      | bf16  |      20.97       |       21.06       |      21.14       |        2.31        | 1.57e+06 | 1.05e+05 |      0.02%       |     1.16%     |
|  2  |  8  | 768  | 128  |     [[2, 8, 768], [2, 768, 128]]      | bf16  |      20.61       |       20.73       |      20.98       |        2.61        | 3.15e+06 | 2.11e+05 |      0.04%       |     2.37%     |
|  4  |  8  | 768  | 128  |     [[4, 8, 768], [4, 768, 128]]      | bf16  |      20.81       |       20.88       |      21.03       |        3.22        | 6.29e+06 | 4.22e+05 |      0.08%       |     4.69%     |
|  8  |  8  | 768  | 128  |     [[8, 8, 768], [8, 768, 128]]      | bf16  |      20.68       |       20.74       |      20.89       |        4.44        | 1.26e+07 | 8.44e+05 |      0.17%       |     9.44%     |
| 16  |  8  | 768  | 128  |    [[16, 8, 768], [16, 768, 128]]     | bf16  |      20.55       |       20.72       |      20.83       |        6.88        | 2.52e+07 | 1.69e+06 |      0.33%       |    19.01%     |
| 32  |  8  | 768  | 128  |    [[32, 8, 768], [32, 768, 128]]     | bf16  |       20.4       |       20.54       |      20.71       |       11.77        | 5.03e+07 | 3.38e+06 |      0.67%       |     38.3%     |
| 64  |  8  | 768  | 128  |    [[64, 8, 768], [64, 768, 128]]     | bf16  |      20.64       |       20.69       |      20.81       |       21.53        | 1.01e+08 | 6.75e+06 |      1.33%       |     75.7%     |
| 128 |  8  | 768  | 128  |   [[128, 8, 768], [128, 768, 128]]    | bf16  |      20.68       |       20.79       |      20.92       |       41.06        | 2.01e+08 | 1.35e+07 |      2.66%       |    151.12%    |
|  1  | 32  | 768  | 128  |     [[1, 32, 768], [1, 768, 128]]     | bf16  |      23.28       |       23.59       |       23.9       |        2.37        | 6.29e+06 | 1.27e+05 |      0.07%       |     1.26%     |
|  2  | 32  | 768  | 128  |     [[2, 32, 768], [2, 768, 128]]     | bf16  |      20.32       |       20.45       |      20.58       |        2.73        | 1.26e+07 | 2.54e+05 |      0.17%       |     2.89%     |
|  4  | 32  | 768  | 128  |     [[4, 32, 768], [4, 768, 128]]     | bf16  |      20.56       |       20.66       |      20.79       |        3.47        | 2.52e+07 | 5.08e+05 |      0.33%       |     5.72%     |
|  8  | 32  | 768  | 128  |     [[8, 32, 768], [8, 768, 128]]     | bf16  |      20.59       |       20.69       |      20.76       |        4.94        | 5.03e+07 | 1.02e+06 |      0.67%       |    11.42%     |
| 16  | 32  | 768  | 128  |    [[16, 32, 768], [16, 768, 128]]    | bf16  |       20.5       |       20.73       |      20.86       |        7.88        | 1.01e+08 | 2.03e+06 |      1.34%       |    22.94%     |
| 32  | 32  | 768  | 128  |    [[32, 32, 768], [32, 768, 128]]    | bf16  |      20.64       |       20.78       |      21.08       |       13.76        | 2.01e+08 | 4.06e+06 |      2.67%       |    45.57%     |
| 64  | 32  | 768  | 128  |    [[64, 32, 768], [64, 768, 128]]    | bf16  |      20.59       |       20.76       |      20.94       |       25.51        | 4.03e+08 | 8.13e+06 |      5.34%       |    91.36%     |
| 128 | 32  | 768  | 128  |   [[128, 32, 768], [128, 768, 128]]   | bf16  |      20.79       |       20.96       |      21.22       |       49.03        | 8.05e+08 | 1.63e+07 |      10.58%      |    180.96%    |
|  1  | 64  | 768  | 128  |     [[1, 64, 768], [1, 768, 128]]     | bf16  |      23.76       |       23.85       |       24.1       |        2.45        | 1.26e+07 | 1.56e+05 |      0.14%       |     1.52%     |
|  2  | 64  | 768  | 128  |     [[2, 64, 768], [2, 768, 128]]     | bf16  |      20.62       |       20.69       |      20.82       |        2.9         | 2.52e+07 | 3.11e+05 |      0.33%       |     3.49%     |
|  4  | 64  | 768  | 128  |     [[4, 64, 768], [4, 768, 128]]     | bf16  |      20.65       |       20.73       |      20.79       |        3.8         | 5.03e+07 | 6.23e+05 |      0.67%       |     6.98%     |
|  8  | 64  | 768  | 128  |     [[8, 64, 768], [8, 768, 128]]     | bf16  |      20.64       |       20.71       |      20.89       |        5.6         | 1.01e+08 | 1.25e+06 |      1.33%       |    13.96%     |
| 16  | 64  | 768  | 128  |    [[16, 64, 768], [16, 768, 128]]    | bf16  |       20.6       |       20.82       |      20.97       |        9.21        | 2.01e+08 | 2.49e+06 |      2.67%       |    27.98%     |
| 32  | 64  | 768  | 128  |    [[32, 64, 768], [32, 768, 128]]    | bf16  |      20.37       |       20.47       |      20.63       |       16.41        | 4.03e+08 | 4.98e+06 |       5.4%       |     56.6%     |
| 64  | 64  | 768  | 128  |    [[64, 64, 768], [64, 768, 128]]    | bf16  |      20.21       |       20.3        |      20.47       |       30.82        | 8.05e+08 | 9.96e+06 |      10.89%      |    114.1%     |
| 128 | 64  | 768  | 128  |   [[128, 64, 768], [128, 768, 128]]   | bf16  |       20.8       |       20.96       |      21.19       |       59.65        | 1.61e+09 | 1.99e+07 |      21.16%      |    221.72%    |
|  1  | 128 | 768  | 128  |    [[1, 128, 768], [1, 768, 128]]     | bf16  |      23.55       |       23.65       |      23.89       |        2.62        | 2.52e+07 | 2.13e+05 |      0.29%       |     2.09%     |
|  2  | 128 | 768  | 128  |    [[2, 128, 768], [2, 768, 128]]     | bf16  |      20.54       |       20.62       |      20.69       |        3.23        | 5.03e+07 | 4.26e+05 |      0.67%       |     4.8%      |
|  4  | 128 | 768  | 128  |    [[4, 128, 768], [4, 768, 128]]     | bf16  |      20.49       |       20.68       |       20.8       |        4.47        | 1.01e+08 | 8.52e+05 |      1.34%       |     9.62%     |
|  8  | 128 | 768  | 128  |    [[8, 128, 768], [8, 768, 128]]     | bf16  |      20.65       |       20.81       |      21.03       |        6.93        | 2.01e+08 | 1.70e+06 |      2.66%       |     19.1%     |
| 16  | 128 | 768  | 128  |   [[16, 128, 768], [16, 768, 128]]    | bf16  |      20.51       |       20.64       |      20.78       |       11.86        | 4.03e+08 | 3.41e+06 |      5.36%       |    38.46%     |
| 32  | 128 | 768  | 128  |   [[32, 128, 768], [32, 768, 128]]    | bf16  |      20.78       |       20.98       |      21.27       |       21.72        | 8.05e+08 | 6.82e+06 |      10.59%      |    75.92%     |
| 64  | 128 | 768  | 128  |   [[64, 128, 768], [64, 768, 128]]    | bf16  |      21.08       |       21.21       |       21.3       |       41.44        | 1.61e+09 | 1.36e+07 |      20.88%      |    149.69%    |
| 128 | 128 | 768  | 128  |  [[128, 128, 768], [128, 768, 128]]   | bf16  |      24.21       |       24.32       |      24.43       |       80.89        | 3.22e+09 | 2.73e+07 |      36.35%      |    260.67%    |
|  1  |  1  | 2048 | 128  |    [[1, 1, 2048], [1, 2048, 128]]     | bf16  |      19.95       |       20.07       |      20.15       |        2.76        | 5.24e+05 | 2.64e+05 |      0.01%       |     3.07%     |
|  2  |  1  | 2048 | 128  |    [[2, 1, 2048], [2, 2048, 128]]     | bf16  |      19.86       |       19.96       |      20.09       |        3.53        | 1.05e+06 | 5.29e+05 |      0.01%       |     6.16%     |
|  4  |  1  | 2048 | 128  |    [[4, 1, 2048], [4, 2048, 128]]     | bf16  |      19.75       |       19.83       |      19.95       |        5.06        | 2.10e+06 | 1.06e+06 |      0.03%       |    12.39%     |
|  8  |  1  | 2048 | 128  |    [[8, 1, 2048], [8, 2048, 128]]     | bf16  |      19.82       |       19.98       |      20.07       |        8.12        | 4.19e+06 | 2.11e+06 |      0.06%       |     24.7%     |
| 16  |  1  | 2048 | 128  |   [[16, 1, 2048], [16, 2048, 128]]    | bf16  |      19.83       |       19.89       |      19.99       |       14.24        | 8.39e+06 | 4.23e+06 |      0.12%       |    49.37%     |
| 32  |  1  | 2048 | 128  |   [[32, 1, 2048], [32, 2048, 128]]    | bf16  |      19.84       |       19.95       |      20.02       |       26.47        | 1.68e+07 | 8.46e+06 |      0.23%       |    98.69%     |
