Test Case: L40S_apex_fused_rotary_positional_embedding.forward
|  M  |  N  |      _tensor       | _val  |      input_shape       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  2  | 16  | [32768, 1, 1, 16]  | True  |  [[32768, 1, 2, 16]]   | bf16  |      19.65       |       19.69       |      19.73       |        8.07        | 1.68e+07 | 2.10e+06 |      1.86%       |     24.7%     |
|  2  | 16  | [65536, 1, 1, 16]  | True  |  [[65536, 1, 2, 16]]   | bf16  |      36.97       |       37.01       |      37.06       |       14.14        | 3.36e+07 | 4.19e+06 |      1.98%       |    26.26%     |
|  4  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 1, 4, 16]]     | bf16  |       1.96       |       2.02        |       2.09       |        2.0         | 1.02e+03 | 1.28e+02 |       0.0%       |     0.02%     |
|  4  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 1, 4, 16]]     | bf16  |       2.01       |       2.06        |       2.11       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.03%     |
|  4  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 1, 4, 16]]     | bf16  |       2.02       |       2.06        |       2.1        |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.06%     |
|  4  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 1, 4, 16]]    | bf16  |       2.31       |       2.35        |       2.4        |        2.09        | 2.62e+05 | 3.28e+04 |      0.25%       |     3.28%     |
|  4  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 1, 4, 16]]    | bf16  |       2.53       |       2.56        |       2.59       |        2.19        | 5.24e+05 | 6.55e+04 |      0.45%       |     6.0%      |
|  4  | 16  |  [1024, 1, 1, 16]  | True  |   [[1024, 1, 4, 16]]   | bf16  |       2.8        |       2.85        |       2.92       |        2.38        | 1.05e+06 | 1.31e+05 |      0.82%       |    10.84%     |
|  4  | 16  |  [2048, 1, 1, 16]  | True  |   [[2048, 1, 4, 16]]   | bf16  |       3.36       |       3.39        |       3.42       |        2.76        | 2.10e+06 | 2.62e+05 |      1.36%       |    18.06%     |
|  4  | 16  |  [4096, 1, 1, 16]  | True  |   [[4096, 1, 4, 16]]   | bf16  |       4.46       |       4.48        |       4.5        |        3.52        | 4.19e+06 | 5.24e+05 |      2.05%       |    27.21%     |
|  4  | 16  |  [8192, 1, 1, 16]  | True  |   [[8192, 1, 4, 16]]   | bf16  |       6.57       |       6.69        |       6.82       |        5.03        | 8.39e+06 | 1.05e+06 |      2.79%       |    36.94%     |
|  4  | 16  | [16384, 1, 1, 16]  | True  |  [[16384, 1, 4, 16]]   | bf16  |      11.01       |       11.02       |      11.04       |        8.07        | 1.68e+07 | 2.10e+06 |      3.33%       |    44.09%     |
|  4  | 16  | [32768, 1, 1, 16]  | True  |  [[32768, 1, 4, 16]]   | bf16  |      19.68       |       19.7        |      19.73       |       14.14        | 3.36e+07 | 4.19e+06 |      3.72%       |    49.33%     |
|  4  | 16  | [65536, 1, 1, 16]  | True  |  [[65536, 1, 4, 16]]   | bf16  |      37.02       |       37.05       |      37.09       |       26.27        | 6.71e+07 | 8.39e+06 |      3.96%       |    52.45%     |
|  8  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 1, 8, 16]]     | bf16  |       2.12       |       2.14        |       2.16       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.03%     |
|  8  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 1, 8, 16]]     | bf16  |       2.16       |       2.22        |       2.28       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.05%     |
|  8  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 1, 8, 16]]     | bf16  |       2.2        |       2.22        |       2.23       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.11%     |
|  8  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 1, 8, 16]]    | bf16  |       2.46       |       2.48        |       2.5        |        2.19        | 5.24e+05 | 6.55e+04 |      0.47%       |     6.17%     |
|  8  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 1, 8, 16]]    | bf16  |       2.71       |       2.73        |       2.75       |        2.38        | 1.05e+06 | 1.31e+05 |      0.84%       |     11.2%     |
|  8  | 16  |  [1024, 1, 1, 16]  | True  |   [[1024, 1, 8, 16]]   | bf16  |       2.96       |       2.98        |       2.99       |        2.76        | 2.10e+06 | 2.62e+05 |      1.55%       |     20.5%     |
|  8  | 16  |  [2048, 1, 1, 16]  | True  |   [[2048, 1, 8, 16]]   | bf16  |       3.55       |       3.58        |       3.6        |        3.52        | 4.19e+06 | 5.24e+05 |      2.58%       |    34.19%     |
|  8  | 16  |  [4096, 1, 1, 16]  | True  |   [[4096, 1, 8, 16]]   | bf16  |       4.68       |       4.71        |       4.74       |        5.03        | 8.39e+06 | 1.05e+06 |      3.91%       |    51.86%     |
|  8  | 16  |  [8192, 1, 1, 16]  | True  |   [[8192, 1, 8, 16]]   | bf16  |       6.96       |       6.99        |       7.03       |        8.07        | 1.68e+07 | 2.10e+06 |      5.26%       |    69.75%     |
|  8  | 16  | [16384, 1, 1, 16]  | True  |  [[16384, 1, 8, 16]]   | bf16  |      11.33       |       11.37       |      11.41       |       14.14        | 3.36e+07 | 4.19e+06 |      6.47%       |    85.69%     |
|  8  | 16  | [32768, 1, 1, 16]  | True  |  [[32768, 1, 8, 16]]   | bf16  |      20.08       |       20.1        |      20.12       |       26.27        | 6.71e+07 | 8.39e+06 |       7.3%       |     96.7%     |
|  8  | 16  | [65536, 1, 1, 16]  | True  |  [[65536, 1, 8, 16]]   | bf16  |      37.47       |       37.5        |      37.53       |       50.55        | 1.34e+08 | 1.68e+07 |      7.82%       |    103.65%    |
| 16  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 1, 16, 16]]    | bf16  |       2.16       |       2.19        |       2.24       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.05%     |
| 16  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 1, 16, 16]]    | bf16  |       2.2        |       2.23        |       2.28       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.11%     |
| 16  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 1, 16, 16]]    | bf16  |       2.19       |       2.22        |       2.25       |        2.01        | 1.64e+04 | 2.05e+03 |      0.02%       |     0.22%     |
| 16  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 1, 16, 16]]   | bf16  |       2.5        |       2.53        |       2.56       |        2.38        | 1.05e+06 | 1.31e+05 |      0.92%       |    12.14%     |
| 16  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 1, 16, 16]]   | bf16  |       2.76       |       2.79        |       2.81       |        2.76        | 2.10e+06 | 2.62e+05 |      1.66%       |    21.99%     |
| 16  | 16  |  [1024, 1, 1, 16]  | True  |  [[1024, 1, 16, 16]]   | bf16  |       3.32       |       3.36        |       3.4        |        3.52        | 4.19e+06 | 5.24e+05 |      2.76%       |    36.56%     |
| 16  | 16  |  [2048, 1, 1, 16]  | True  |  [[2048, 1, 16, 16]]   | bf16  |       4.46       |        4.5        |       4.55       |        5.03        | 8.39e+06 | 1.05e+06 |      4.11%       |    54.42%     |
| 16  | 16  |  [4096, 1, 1, 16]  | True  |  [[4096, 1, 16, 16]]   | bf16  |       6.66       |       6.69        |       6.72       |        8.07        | 1.68e+07 | 2.10e+06 |       5.5%       |    72.89%     |
| 16  | 16  |  [8192, 1, 1, 16]  | True  |  [[8192, 1, 16, 16]]   | bf16  |      11.01       |       11.05       |      11.09       |       14.14        | 3.36e+07 | 4.19e+06 |      6.65%       |    88.18%     |
| 16  | 16  | [16384, 1, 1, 16]  | True  |  [[16384, 1, 16, 16]]  | bf16  |      19.62       |       19.66       |       19.7       |       26.27        | 6.71e+07 | 8.39e+06 |      7.47%       |    98.97%     |
| 16  | 16  | [32768, 1, 1, 16]  | True  |  [[32768, 1, 16, 16]]  | bf16  |      36.72       |       36.78       |      36.85       |       50.55        | 1.34e+08 | 1.68e+07 |      7.98%       |    105.76%    |
| 16  | 16  | [65536, 1, 1, 16]  | True  |  [[65536, 1, 16, 16]]  | bf16  |      75.66       |       75.73       |      75.78       |       99.09        | 2.68e+08 | 3.36e+07 |      7.75%       |    102.66%    |
| 32  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 1, 32, 16]]    | bf16  |       2.43       |       2.46        |       2.5        |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.1%      |
| 32  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 1, 32, 16]]    | bf16  |       2.47       |       2.51        |       2.56       |        2.01        | 1.64e+04 | 2.05e+03 |      0.01%       |     0.19%     |
| 32  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 1, 32, 16]]    | bf16  |       2.59       |       2.61        |       2.65       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.37%     |
| 32  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 1, 32, 16]]   | bf16  |       2.86       |       2.89        |       2.92       |        2.76        | 2.10e+06 | 2.62e+05 |       1.6%       |    21.22%     |
| 32  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 1, 32, 16]]   | bf16  |       3.19       |        3.2        |       3.22       |        3.52        | 4.19e+06 | 5.24e+05 |      2.87%       |    38.04%     |
| 32  | 16  |  [1024, 1, 1, 16]  | True  |  [[1024, 1, 32, 16]]   | bf16  |       4.05       |       4.07        |       4.08       |        5.03        | 8.39e+06 | 1.05e+06 |      4.52%       |    59.93%     |
| 32  | 16  |  [2048, 1, 1, 16]  | True  |  [[2048, 1, 32, 16]]   | bf16  |       5.64       |       5.71        |       5.78       |        8.07        | 1.68e+07 | 2.10e+06 |      6.49%       |    86.07%     |
| 32  | 16  |  [4096, 1, 1, 16]  | True  |  [[4096, 1, 32, 16]]   | bf16  |       8.69       |       8.73        |       8.77       |       14.14        | 3.36e+07 | 4.19e+06 |      8.43%       |    111.73%    |
| 32  | 16  |  [8192, 1, 1, 16]  | True  |  [[8192, 1, 32, 16]]   | bf16  |      14.87       |       14.9        |      14.94       |       26.27        | 6.71e+07 | 8.39e+06 |      9.85%       |    130.59%    |
| 32  | 16  | [16384, 1, 1, 16]  | True  |  [[16384, 1, 32, 16]]  | bf16  |       27.2       |       27.26       |      27.31       |       50.55        | 1.34e+08 | 1.68e+07 |      10.77%      |    142.78%    |
| 32  | 16  | [32768, 1, 1, 16]  | True  |  [[32768, 1, 32, 16]]  | bf16  |      56.63       |       56.75       |      56.87       |       99.09        | 2.68e+08 | 3.36e+07 |      10.35%      |    137.16%    |
| 32  | 16  | [65536, 1, 1, 16]  | True  |  [[65536, 1, 32, 16]]  | bf16  |      225.15      |      225.32       |      225.44      |       196.18       | 5.37e+08 | 6.71e+07 |      5.21%       |     69.0%     |
| 64  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 1, 64, 16]]    | bf16  |       3.1        |       3.14        |       3.19       |        2.01        | 1.64e+04 | 2.05e+03 |      0.01%       |     0.15%     |
| 64  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 1, 64, 16]]    | bf16  |       3.1        |       3.13        |       3.17       |        2.01        | 3.28e+04 | 4.10e+03 |      0.02%       |     0.31%     |
| 64  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 1, 64, 16]]    | bf16  |       3.25       |       3.28        |       3.31       |        2.02        | 6.55e+04 | 8.19e+03 |      0.04%       |     0.58%     |
| 64  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 1, 64, 16]]   | bf16  |       3.54       |       3.57        |       3.6        |        3.52        | 4.19e+06 | 5.24e+05 |      2.59%       |    34.28%     |
| 64  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 1, 64, 16]]   | bf16  |       3.94       |       3.96        |       3.98       |        5.03        | 8.39e+06 | 1.05e+06 |      4.65%       |    61.61%     |
| 64  | 16  |  [1024, 1, 1, 16]  | True  |  [[1024, 1, 64, 16]]   | bf16  |       5.47       |        5.5        |       5.53       |        8.07        | 1.68e+07 | 2.10e+06 |       6.7%       |    88.75%     |
| 64  | 16  |  [2048, 1, 1, 16]  | True  |  [[2048, 1, 64, 16]]   | bf16  |       7.91       |       7.94        |       7.98       |       14.14        | 3.36e+07 | 4.19e+06 |      9.26%       |    122.74%    |
| 64  | 16  |  [4096, 1, 1, 16]  | True  |  [[4096, 1, 64, 16]]   | bf16  |      12.81       |       12.84       |      12.86       |       26.27        | 6.71e+07 | 8.39e+06 |      11.44%      |    151.59%    |
| 64  | 16  |  [8192, 1, 1, 16]  | True  |  [[8192, 1, 64, 16]]   | bf16  |      23.11       |       23.14       |      23.17       |       50.55        | 1.34e+08 | 1.68e+07 |      12.68%      |    168.05%    |
| 64  | 16  | [16384, 1, 1, 16]  | True  |  [[16384, 1, 64, 16]]  | bf16  |      48.27       |       48.34       |      48.42       |       99.09        | 2.68e+08 | 3.36e+07 |      12.14%      |    160.91%    |
| 64  | 16  | [32768, 1, 1, 16]  | True  |  [[32768, 1, 64, 16]]  | bf16  |      220.36      |      220.85       |      221.2       |       196.18       | 5.37e+08 | 6.71e+07 |      5.32%       |     70.5%     |
| 64  | 16  | [65536, 1, 1, 16]  | True  |  [[65536, 1, 64, 16]]  | bf16  |      437.16      |      437.54       |      437.8       |       390.36       | 1.07e+09 | 1.34e+08 |      5.36%       |    71.07%     |
| 128 | 16  |   [1, 1, 1, 16]    | True  |   [[1, 1, 128, 16]]    | bf16  |       4.31       |       4.36        |       4.43       |        2.01        | 3.28e+04 | 4.10e+03 |      0.02%       |     0.22%     |
| 128 | 16  |   [2, 1, 1, 16]    | True  |   [[2, 1, 128, 16]]    | bf16  |       4.36       |        4.4        |       4.45       |        2.02        | 6.55e+04 | 8.19e+03 |      0.03%       |     0.43%     |
| 128 | 16  |   [4, 1, 1, 16]    | True  |   [[4, 1, 128, 16]]    | bf16  |       4.52       |       4.54        |       4.55       |        2.05        | 1.31e+05 | 1.64e+04 |      0.06%       |     0.84%     |
| 128 | 16  |  [256, 1, 1, 16]   | True  |  [[256, 1, 128, 16]]   | bf16  |       4.93       |       4.95        |       4.97       |        5.03        | 8.39e+06 | 1.05e+06 |      3.72%       |    49.23%     |
| 128 | 16  |  [512, 1, 1, 16]   | True  |  [[512, 1, 128, 16]]   | bf16  |       5.42       |       5.43        |       5.44       |        8.07        | 1.68e+07 | 2.10e+06 |      6.76%       |    89.57%     |
| 128 | 16  |  [1024, 1, 1, 16]  | True  |  [[1024, 1, 128, 16]]  | bf16  |       8.35       |       8.38        |       8.41       |       14.14        | 3.36e+07 | 4.19e+06 |      8.77%       |    116.28%    |
| 128 | 16  |  [2048, 1, 1, 16]  | True  |  [[2048, 1, 128, 16]]  | bf16  |      12.26       |       12.3        |      12.33       |       26.27        | 6.71e+07 | 8.39e+06 |      11.95%      |    158.39%    |
| 128 | 16  |  [4096, 1, 1, 16]  | True  |  [[4096, 1, 128, 16]]  | bf16  |      21.24       |       21.29       |      21.33       |       50.55        | 1.34e+08 | 1.68e+07 |      13.8%       |    182.84%    |
| 128 | 16  |  [8192, 1, 1, 16]  | True  |  [[8192, 1, 128, 16]]  | bf16  |      48.54       |       48.68       |      48.82       |       99.09        | 2.68e+08 | 3.36e+07 |      12.07%      |    160.02%    |
| 128 | 16  | [16384, 1, 1, 16]  | True  | [[16384, 1, 128, 16]]  | bf16  |      222.48      |      223.23       |      223.72      |       196.18       | 5.37e+08 | 6.71e+07 |      5.27%       |    69.82%     |
| 128 | 16  | [32768, 1, 1, 16]  | True  | [[32768, 1, 128, 16]]  | bf16  |      441.17      |      442.05       |      442.61      |       390.36       | 1.07e+09 | 1.34e+08 |      5.31%       |    70.42%     |
| 128 | 16  | [65536, 1, 1, 16]  | True  | [[65536, 1, 128, 16]]  | bf16  |      881.91      |      882.57       |      883.01      |       778.72       | 2.15e+09 | 2.68e+08 |      5.32%       |    70.46%     |
|  2  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 1, 2, 32]]     | bf16  |       1.98       |       2.03        |       2.08       |        2.0         | 1.02e+03 | 1.28e+02 |       0.0%       |     0.01%     |
|  2  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 1, 2, 32]]     | bf16  |       1.98       |        2.0        |       2.03       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.03%     |
|  2  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 1, 2, 32]]     | bf16  |       2.03       |       2.05        |       2.08       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.06%     |
|  2  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 1, 2, 32]]    | bf16  |       2.28       |        2.3        |       2.32       |        2.09        | 2.62e+05 | 3.28e+04 |      0.25%       |     3.33%     |
|  2  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 1, 2, 32]]    | bf16  |       2.52       |       2.56        |       2.62       |        2.19        | 5.24e+05 | 6.55e+04 |      0.45%       |     6.02%     |
|  2  | 32  |  [1024, 1, 1, 32]  | True  |   [[1024, 1, 2, 32]]   | bf16  |       2.81       |       2.83        |       2.85       |        2.38        | 1.05e+06 | 1.31e+05 |      0.81%       |     10.8%     |
|  2  | 32  |  [2048, 1, 1, 32]  | True  |   [[2048, 1, 2, 32]]   | bf16  |       3.37       |        3.4        |       3.43       |        2.76        | 2.10e+06 | 2.62e+05 |      1.36%       |    18.01%     |
|  2  | 32  |  [4096, 1, 1, 32]  | True  |   [[4096, 1, 2, 32]]   | bf16  |       4.44       |       4.48        |       4.52       |        3.52        | 4.19e+06 | 5.24e+05 |      2.06%       |    27.33%     |
|  2  | 32  |  [8192, 1, 1, 32]  | True  |   [[8192, 1, 2, 32]]   | bf16  |       6.65       |       6.66        |       6.67       |        5.03        | 8.39e+06 | 1.05e+06 |      2.75%       |     36.5%     |
|  2  | 32  | [16384, 1, 1, 32]  | True  |  [[16384, 1, 2, 32]]   | bf16  |      10.97       |       10.99       |      11.01       |        8.07        | 1.68e+07 | 2.10e+06 |      3.34%       |    44.25%     |
|  2  | 32  | [32768, 1, 1, 32]  | True  |  [[32768, 1, 2, 32]]   | bf16  |      19.55       |       19.63       |       19.7       |       14.14        | 3.36e+07 | 4.19e+06 |      3.75%       |    49.66%     |
|  2  | 32  | [65536, 1, 1, 32]  | True  |  [[65536, 1, 2, 32]]   | bf16  |      36.98       |       37.06       |      37.17       |       26.27        | 6.71e+07 | 8.39e+06 |      3.96%       |    52.51%     |
|  4  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 1, 4, 32]]     | bf16  |       1.94       |       1.98        |       2.02       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.03%     |
|  4  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 1, 4, 32]]     | bf16  |       1.98       |        2.0        |       2.02       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.06%     |
|  4  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 1, 4, 32]]     | bf16  |       2.04       |       2.06        |       2.08       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.12%     |
|  4  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 1, 4, 32]]    | bf16  |       2.28       |       2.32        |       2.36       |        2.19        | 5.24e+05 | 6.55e+04 |       0.5%       |     6.65%     |
|  4  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 1, 4, 32]]    | bf16  |       2.54       |       2.56        |       2.57       |        2.38        | 1.05e+06 | 1.31e+05 |       0.9%       |    11.95%     |
|  4  | 32  |  [1024, 1, 1, 32]  | True  |   [[1024, 1, 4, 32]]   | bf16  |       2.82       |       2.83        |       2.85       |        2.76        | 2.10e+06 | 2.62e+05 |      1.62%       |    21.52%     |
|  4  | 32  |  [2048, 1, 1, 32]  | True  |   [[2048, 1, 4, 32]]   | bf16  |       3.36       |        3.4        |       3.46       |        3.52        | 4.19e+06 | 5.24e+05 |      2.73%       |    36.12%     |
|  4  | 32  |  [4096, 1, 1, 32]  | True  |   [[4096, 1, 4, 32]]   | bf16  |       4.49       |       4.51        |       4.54       |        5.03        | 8.39e+06 | 1.05e+06 |      4.08%       |    54.06%     |
|  4  | 32  |  [8192, 1, 1, 32]  | True  |   [[8192, 1, 4, 32]]   | bf16  |       6.71       |       6.79        |       6.86       |        8.07        | 1.68e+07 | 2.10e+06 |      5.46%       |    72.35%     |
|  4  | 32  | [16384, 1, 1, 32]  | True  |  [[16384, 1, 4, 32]]   | bf16  |       11.1       |       11.13       |      11.16       |       14.14        | 3.36e+07 | 4.19e+06 |       6.6%       |    87.47%     |
|  4  | 32  | [32768, 1, 1, 32]  | True  |  [[32768, 1, 4, 32]]   | bf16  |      19.79       |       19.8        |      19.82       |       26.27        | 6.71e+07 | 8.39e+06 |       7.4%       |    98.12%     |
|  4  | 32  | [65536, 1, 1, 32]  | True  |  [[65536, 1, 4, 32]]   | bf16  |      37.14       |       37.17       |       37.2       |       50.55        | 1.34e+08 | 1.68e+07 |      7.89%       |    104.57%    |
|  8  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 1, 8, 32]]     | bf16  |       2.1        |       2.11        |       2.12       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.06%     |
|  8  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 1, 8, 32]]     | bf16  |       2.12       |       2.13        |       2.15       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.11%     |
|  8  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 1, 8, 32]]     | bf16  |       2.2        |       2.22        |       2.24       |        2.01        | 1.64e+04 | 2.05e+03 |      0.02%       |     0.22%     |
|  8  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 1, 8, 32]]    | bf16  |       2.45       |       2.47        |       2.49       |        2.38        | 1.05e+06 | 1.31e+05 |      0.93%       |    12.38%     |
|  8  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 1, 8, 32]]    | bf16  |       2.68       |        2.7        |       2.72       |        2.76        | 2.10e+06 | 2.62e+05 |      1.71%       |    22.64%     |
|  8  | 32  |  [1024, 1, 1, 32]  | True  |   [[1024, 1, 8, 32]]   | bf16  |       2.97       |        3.0        |       3.02       |        3.52        | 4.19e+06 | 5.24e+05 |      3.08%       |    40.86%     |
|  8  | 32  |  [2048, 1, 1, 32]  | True  |   [[2048, 1, 8, 32]]   | bf16  |       3.58       |       3.62        |       3.66       |        5.03        | 8.39e+06 | 1.05e+06 |      5.12%       |     67.8%     |
|  8  | 32  |  [4096, 1, 1, 32]  | True  |   [[4096, 1, 8, 32]]   | bf16  |       4.75       |       4.77        |       4.79       |        8.07        | 1.68e+07 | 2.10e+06 |      7.71%       |    102.2%     |
|  8  | 32  |  [8192, 1, 1, 32]  | True  |   [[8192, 1, 8, 32]]   | bf16  |       7.08       |       7.11        |       7.13       |       14.14        | 3.36e+07 | 4.19e+06 |      10.35%      |    137.13%    |
|  8  | 32  | [16384, 1, 1, 32]  | True  |  [[16384, 1, 8, 32]]   | bf16  |      11.81       |       11.84       |      11.86       |       26.27        | 6.71e+07 | 8.39e+06 |      12.41%      |    164.42%    |
|  8  | 32  | [32768, 1, 1, 32]  | True  |  [[32768, 1, 8, 32]]   | bf16  |      21.03       |       21.07       |      21.11       |       50.55        | 1.34e+08 | 1.68e+07 |      13.93%      |    184.67%    |
|  8  | 32  | [65536, 1, 1, 32]  | True  |  [[65536, 1, 8, 32]]   | bf16  |      70.16       |       71.05       |      71.68       |       99.09        | 2.68e+08 | 3.36e+07 |      8.35%       |    110.71%    |
| 16  | 32  |   [1, 1, 1, 32]    | True  |    [[1, 1, 16, 32]]    | bf16  |       2.16       |       2.18        |       2.2        |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.11%     |
| 16  | 32  |   [2, 1, 1, 32]    | True  |    [[2, 1, 16, 32]]    | bf16  |       2.18       |        2.2        |       2.22       |        2.01        | 1.64e+04 | 2.05e+03 |      0.02%       |     0.22%     |
| 16  | 32  |   [4, 1, 1, 32]    | True  |    [[4, 1, 16, 32]]    | bf16  |       2.21       |       2.23        |       2.24       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.43%     |
| 16  | 32  |  [256, 1, 1, 32]   | True  |   [[256, 1, 16, 32]]   | bf16  |       2.46       |       2.51        |       2.56       |        2.76        | 2.10e+06 | 2.62e+05 |      1.86%       |    24.67%     |
| 16  | 32  |  [512, 1, 1, 32]   | True  |   [[512, 1, 16, 32]]   | bf16  |       2.78       |       2.81        |       2.85       |        3.52        | 4.19e+06 | 5.24e+05 |      3.29%       |    43.66%     |
| 16  | 32  |  [1024, 1, 1, 32]  | True  |  [[1024, 1, 16, 32]]   | bf16  |       3.35       |       3.38        |       3.42       |        5.03        | 8.39e+06 | 1.05e+06 |      5.47%       |    72.46%     |
| 16  | 32  |  [2048, 1, 1, 32]  | True  |  [[2048, 1, 16, 32]]   | bf16  |       4.54       |       4.57        |       4.6        |        8.07        | 1.68e+07 | 2.10e+06 |      8.07%       |    106.93%    |
| 16  | 32  |  [4096, 1, 1, 32]  | True  |  [[4096, 1, 16, 32]]   | bf16  |       6.82       |       6.84        |       6.87       |       14.14        | 3.36e+07 | 4.19e+06 |      10.74%      |    142.36%    |
