Test Case: L40S_aten_copy_
|   M   |  N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  128  | 768  | N/A |       [[128, 768], [128, 768]]       | bf16  |       1.95       |       1.98        |       2.02       |        2.57        | 9.83e+04 | 1.97e+05 |      0.11%       |    23.34%     |
|  256  | 768  | N/A |       [[256, 768], [256, 768]]       | bf16  |       2.19       |       2.21        |       2.24       |        3.14        | 1.97e+05 | 3.93e+05 |       0.2%       |    41.56%     |
|  512  | 768  | N/A |       [[512, 768], [512, 768]]       | bf16  |       2.4        |       2.42        |       2.44       |        4.28        | 3.93e+05 | 7.86e+05 |      0.36%       |    75.85%     |
| 1024  | 768  | N/A |      [[1024, 768], [1024, 768]]      | bf16  |       2.44       |       2.45        |       2.47       |        6.55        | 7.86e+05 | 1.57e+06 |       0.7%       |    149.22%    |
| 2048  | 768  | N/A |      [[2048, 768], [2048, 768]]      | bf16  |       3.06       |       3.08        |       3.09       |        11.1        | 1.57e+06 | 3.15e+06 |      1.12%       |    237.97%    |
| 4096  | 768  | N/A |      [[4096, 768], [4096, 768]]      | bf16  |       4.32       |       4.35        |       4.37       |        20.2        | 3.15e+06 | 6.29e+06 |      1.59%       |    337.12%    |
| 8192  | 768  | N/A |      [[8192, 768], [8192, 768]]      | bf16  |       6.88       |       6.91        |       6.95       |       38.41        | 6.29e+06 | 1.26e+07 |       2.0%       |    423.36%    |
| 16384 | 768  | N/A |     [[16384, 768], [16384, 768]]     | bf16  |      11.81       |       11.86       |      11.91       |       74.82        | 1.26e+07 | 2.52e+07 |      2.33%       |    493.26%    |
| 32768 | 768  | N/A |     [[32768, 768], [32768, 768]]     | bf16  |      58.37       |       59.03       |       59.6       |       147.64       | 2.52e+07 | 5.03e+07 |      0.94%       |    199.6%     |
|  32   | 2048 | N/A |       [[32, 2048], [32, 2048]]       | bf16  |       1.92       |       1.97        |       2.02       |        2.38        | 6.55e+04 | 1.31e+05 |      0.07%       |     15.8%     |
|  64   | 2048 | N/A |       [[64, 2048], [64, 2048]]       | bf16  |       2.05       |       2.07        |       2.1        |        2.76        | 1.31e+05 | 2.62e+05 |      0.14%       |     29.6%     |
|  128  | 2048 | N/A |      [[128, 2048], [128, 2048]]      | bf16  |       2.28       |       2.35        |       2.45       |        3.52        | 2.62e+05 | 5.24e+05 |      0.25%       |    53.23%     |
|  256  | 2048 | N/A |      [[256, 2048], [256, 2048]]      | bf16  |       2.27       |       2.29        |       2.3        |        5.03        | 5.24e+05 | 1.05e+06 |       0.5%       |    106.93%    |
|  512  | 2048 | N/A |      [[512, 2048], [512, 2048]]      | bf16  |       2.68       |        2.7        |       2.73       |        8.07        | 1.05e+06 | 2.10e+06 |      0.85%       |    181.14%    |
| 1024  | 2048 | N/A |     [[1024, 2048], [1024, 2048]]     | bf16  |       3.52       |       3.55        |       3.58       |       14.14        | 2.10e+06 | 4.19e+06 |       1.3%       |    275.82%    |
| 2048  | 2048 | N/A |     [[2048, 2048], [2048, 2048]]     | bf16  |       5.22       |       5.25        |       5.27       |       26.27        | 4.19e+06 | 8.39e+06 |      1.75%       |    371.99%    |
| 4096  | 2048 | N/A |     [[4096, 2048], [4096, 2048]]     | bf16  |       8.51       |       8.55        |       8.59       |       50.55        | 8.39e+06 | 1.68e+07 |      2.15%       |    456.36%    |
| 8192  | 2048 | N/A |     [[8192, 2048], [8192, 2048]]     | bf16  |      15.16       |       15.18       |       15.2       |       99.09        | 1.68e+07 | 3.36e+07 |      2.42%       |    512.35%    |
| 16384 | 2048 | N/A |    [[16384, 2048], [16384, 2048]]    | bf16  |      191.23      |      191.66       |      192.01      |       196.18       | 3.36e+07 | 6.71e+07 |      0.38%       |    81.23%     |
| 32768 | 2048 | N/A |    [[32768, 2048], [32768, 2048]]    | bf16  |      414.02      |      414.75       |      415.41      |       390.36       | 6.71e+07 | 1.34e+08 |      0.35%       |    75.04%     |
|  32   | 3072 | N/A |       [[32, 3072], [32, 3072]]       | bf16  |       1.96       |       2.01        |       2.07       |        2.57        | 9.83e+04 | 1.97e+05 |      0.11%       |    23.22%     |
|  64   | 3072 | N/A |       [[64, 3072], [64, 3072]]       | bf16  |       2.18       |        2.2        |       2.22       |        3.14        | 1.97e+05 | 3.93e+05 |       0.2%       |    41.75%     |
|  128  | 3072 | N/A |      [[128, 3072], [128, 3072]]      | bf16  |       2.41       |       2.42        |       2.44       |        4.28        | 3.93e+05 | 7.86e+05 |      0.36%       |    75.54%     |
|  256  | 3072 | N/A |      [[256, 3072], [256, 3072]]      | bf16  |       2.44       |       2.53        |       2.64       |        6.55        | 7.86e+05 | 1.57e+06 |       0.7%       |    149.22%    |
|  512  | 3072 | N/A |      [[512, 3072], [512, 3072]]      | bf16  |       3.08       |       3.13        |       3.18       |        11.1        | 1.57e+06 | 3.15e+06 |      1.12%       |    236.42%    |
| 1024  | 3072 | N/A |     [[1024, 3072], [1024, 3072]]     | bf16  |       4.32       |       4.35        |       4.37       |        20.2        | 3.15e+06 | 6.29e+06 |      1.59%       |    337.12%    |
| 2048  | 3072 | N/A |     [[2048, 3072], [2048, 3072]]     | bf16  |       6.89       |       6.91        |       6.94       |       38.41        | 6.29e+06 | 1.26e+07 |      1.99%       |    422.74%    |
| 4096  | 3072 | N/A |     [[4096, 3072], [4096, 3072]]     | bf16  |      11.82       |       11.86       |      11.91       |       74.82        | 1.26e+07 | 2.52e+07 |      2.32%       |    492.84%    |
| 8192  | 3072 | N/A |     [[8192, 3072], [8192, 3072]]     | bf16  |      76.71       |       79.41       |       81.3       |       147.64       | 2.52e+07 | 5.03e+07 |      0.72%       |    151.88%    |
| 16384 | 3072 | N/A |    [[16384, 3072], [16384, 3072]]    | bf16  |      311.22      |      311.65       |      312.01      |       293.27       | 5.03e+07 | 1.01e+08 |      0.35%       |    74.87%     |
| 32768 | 3072 | N/A |    [[32768, 3072], [32768, 3072]]    | bf16  |      617.22      |      618.74       |      619.86      |       584.54       | 1.01e+08 | 2.01e+08 |      0.36%       |    75.51%     |
|  32   | 4096 | N/A |       [[32, 4096], [32, 4096]]       | bf16  |       2.05       |       2.13        |       2.23       |        2.76        | 1.31e+05 | 2.62e+05 |      0.14%       |     29.6%     |
|  64   | 4096 | N/A |       [[64, 4096], [64, 4096]]       | bf16  |       2.27       |        2.3        |       2.33       |        3.52        | 2.62e+05 | 5.24e+05 |      0.25%       |    53.46%     |
|  128  | 4096 | N/A |      [[128, 4096], [128, 4096]]      | bf16  |       2.24       |       2.27        |       2.3        |        5.03        | 5.24e+05 | 1.05e+06 |      0.51%       |    108.36%    |
|  256  | 4096 | N/A |      [[256, 4096], [256, 4096]]      | bf16  |       2.67       |       2.69        |       2.71       |        8.07        | 1.05e+06 | 2.10e+06 |      0.86%       |    181.82%    |
|  512  | 4096 | N/A |      [[512, 4096], [512, 4096]]      | bf16  |       3.52       |       3.55        |       3.57       |       14.14        | 2.10e+06 | 4.19e+06 |       1.3%       |    275.82%    |
| 1024  | 4096 | N/A |     [[1024, 4096], [1024, 4096]]     | bf16  |       5.21       |       5.25        |       5.29       |       26.27        | 4.19e+06 | 8.39e+06 |      1.76%       |    372.71%    |
| 2048  | 4096 | N/A |     [[2048, 4096], [2048, 4096]]     | bf16  |       8.51       |       8.54        |       8.57       |       50.55        | 8.39e+06 | 1.68e+07 |      2.15%       |    456.36%    |
| 4096  | 4096 | N/A |     [[4096, 4096], [4096, 4096]]     | bf16  |      15.12       |       15.15       |      15.17       |       99.09        | 1.68e+07 | 3.36e+07 |      2.42%       |    513.71%    |
| 8192  | 4096 | N/A |     [[8192, 4096], [8192, 4096]]     | bf16  |      190.93      |      191.26       |      191.61      |       196.18       | 3.36e+07 | 6.71e+07 |      0.38%       |    81.36%     |
| 16384 | 4096 | N/A |    [[16384, 4096], [16384, 4096]]    | bf16  |      413.65      |      414.53       |      415.24      |       390.36       | 6.71e+07 | 1.34e+08 |      0.35%       |    75.11%     |
| 32768 | 4096 | N/A |    [[32768, 4096], [32768, 4096]]    | bf16  |      825.79      |      828.03       |      829.67      |       778.72       | 1.34e+08 | 2.68e+08 |      0.35%       |    75.25%     |
|  32   | 8192 | N/A |       [[32, 8192], [32, 8192]]       | bf16  |       2.27       |       2.29        |       2.31       |        3.52        | 2.62e+05 | 5.24e+05 |      0.25%       |    53.46%     |
|  64   | 8192 | N/A |       [[64, 8192], [64, 8192]]       | bf16  |       2.27       |       2.29        |       2.32       |        5.03        | 5.24e+05 | 1.05e+06 |       0.5%       |    106.93%    |
|  128  | 8192 | N/A |      [[128, 8192], [128, 8192]]      | bf16  |       2.66       |       2.71        |       2.76       |        8.07        | 1.05e+06 | 2.10e+06 |      0.86%       |    182.5%     |
|  256  | 8192 | N/A |      [[256, 8192], [256, 8192]]      | bf16  |       3.54       |       3.57        |       3.59       |       14.14        | 2.10e+06 | 4.19e+06 |      1.29%       |    274.27%    |
|  512  | 8192 | N/A |      [[512, 8192], [512, 8192]]      | bf16  |       5.21       |       5.24        |       5.28       |       26.27        | 4.19e+06 | 8.39e+06 |      1.76%       |    372.71%    |
| 1024  | 8192 | N/A |     [[1024, 8192], [1024, 8192]]     | bf16  |       8.5        |       8.55        |       8.59       |       50.55        | 8.39e+06 | 1.68e+07 |      2.15%       |    456.9%     |
| 2048  | 8192 | N/A |     [[2048, 8192], [2048, 8192]]     | bf16  |      15.13       |       15.2        |      15.27       |       99.09        | 1.68e+07 | 3.36e+07 |      2.42%       |    513.37%    |
| 4096  | 8192 | N/A |     [[4096, 8192], [4096, 8192]]     | bf16  |      191.24      |      191.53       |      191.79      |       196.18       | 3.36e+07 | 6.71e+07 |      0.38%       |    81.23%     |
| 8192  | 8192 | N/A |     [[8192, 8192], [8192, 8192]]     | bf16  |      413.6       |      414.36       |      415.04      |       390.36       | 6.71e+07 | 1.34e+08 |      0.35%       |    75.12%     |
| 16384 | 8192 | N/A |    [[16384, 8192], [16384, 8192]]    | bf16  |      825.6       |      828.22       |      830.24      |       778.72       | 1.34e+08 | 2.68e+08 |      0.35%       |    75.26%     |
| 32768 | 8192 | N/A |    [[32768, 8192], [32768, 8192]]    | bf16  |     1548.26      |      1550.82      |     1554.08      |      1555.45       | 2.68e+08 | 5.37e+08 |      0.38%       |    80.27%     |
|  32   |  32  |  1  |      [[1, 32, 32], [1, 32, 32]]      | bf16  |       1.75       |       1.77        |       1.8        |        2.01        | 1.02e+03 | 2.05e+03 |       0.0%       |     0.27%     |
|  32   |  32  |  2  |      [[2, 32, 32], [2, 32, 32]]      | bf16  |       1.77       |       1.79        |       1.82       |        2.01        | 2.05e+03 | 4.10e+03 |       0.0%       |     0.54%     |
|  32   |  32  |  4  |      [[4, 32, 32], [4, 32, 32]]      | bf16  |       1.75       |       1.78        |       1.82       |        2.02        | 4.10e+03 | 8.19e+03 |      0.01%       |     1.08%     |
|  32   |  32  |  8  |      [[8, 32, 32], [8, 32, 32]]      | bf16  |       1.75       |       1.78        |       1.82       |        2.05        | 8.19e+03 | 1.64e+04 |      0.01%       |     2.17%     |
|  32   |  32  | 16  |     [[16, 32, 32], [16, 32, 32]]     | bf16  |       1.76       |       1.78        |       1.81       |        2.09        | 1.64e+04 | 3.28e+04 |      0.02%       |     4.31%     |
|  32   |  32  | 32  |     [[32, 32, 32], [32, 32, 32]]     | bf16  |       1.81       |       1.83        |       1.86       |        2.19        | 3.28e+04 | 6.55e+04 |      0.04%       |     8.38%     |
|  64   |  32  |  1  |      [[1, 64, 32], [1, 64, 32]]      | bf16  |       1.76       |       1.78        |       1.79       |        2.01        | 2.05e+03 | 4.10e+03 |       0.0%       |     0.54%     |
|  64   |  32  |  2  |      [[2, 64, 32], [2, 64, 32]]      | bf16  |       1.75       |       1.76        |       1.78       |        2.02        | 4.10e+03 | 8.19e+03 |      0.01%       |     1.08%     |
|  64   |  32  |  4  |      [[4, 64, 32], [4, 64, 32]]      | bf16  |       1.75       |       1.78        |       1.82       |        2.05        | 8.19e+03 | 1.64e+04 |      0.01%       |     2.17%     |
|  64   |  32  |  8  |      [[8, 64, 32], [8, 64, 32]]      | bf16  |       1.75       |       1.77        |       1.79       |        2.09        | 1.64e+04 | 3.28e+04 |      0.02%       |     4.33%     |
|  64   |  32  | 16  |     [[16, 64, 32], [16, 64, 32]]     | bf16  |       1.81       |       1.83        |       1.86       |        2.19        | 3.28e+04 | 6.55e+04 |      0.04%       |     8.38%     |
|  64   |  32  | 32  |     [[32, 64, 32], [32, 64, 32]]     | bf16  |       1.92       |       1.95        |       1.98       |        2.38        | 6.55e+04 | 1.31e+05 |      0.07%       |     15.8%     |
|  128  |  32  |  1  |     [[1, 128, 32], [1, 128, 32]]     | bf16  |       1.72       |       1.76        |       1.79       |        2.02        | 4.10e+03 | 8.19e+03 |      0.01%       |     1.1%      |
|  128  |  32  |  2  |     [[2, 128, 32], [2, 128, 32]]     | bf16  |       1.76       |       1.79        |       1.81       |        2.05        | 8.19e+03 | 1.64e+04 |      0.01%       |     2.15%     |
|  128  |  32  |  4  |     [[4, 128, 32], [4, 128, 32]]     | bf16  |       1.76       |       1.78        |       1.79       |        2.09        | 1.64e+04 | 3.28e+04 |      0.02%       |     4.31%     |
|  128  |  32  |  8  |     [[8, 128, 32], [8, 128, 32]]     | bf16  |       1.82       |       1.83        |       1.84       |        2.19        | 3.28e+04 | 6.55e+04 |      0.04%       |     8.34%     |
|  128  |  32  | 16  |    [[16, 128, 32], [16, 128, 32]]    | bf16  |       1.93       |       1.97        |       2.03       |        2.38        | 6.55e+04 | 1.31e+05 |      0.07%       |    15.72%     |
|  128  |  32  | 32  |    [[32, 128, 32], [32, 128, 32]]    | bf16  |       2.05       |       2.07        |       2.08       |        2.76        | 1.31e+05 | 2.62e+05 |      0.14%       |     29.6%     |
|  256  |  32  |  1  |     [[1, 256, 32], [1, 256, 32]]     | bf16  |       1.79       |       1.81        |       1.83       |        2.05        | 8.19e+03 | 1.64e+04 |      0.01%       |     2.12%     |
|  256  |  32  |  2  |     [[2, 256, 32], [2, 256, 32]]     | bf16  |       1.76       |       1.79        |       1.82       |        2.09        | 1.64e+04 | 3.28e+04 |      0.02%       |     4.31%     |
|  256  |  32  |  4  |     [[4, 256, 32], [4, 256, 32]]     | bf16  |       1.83       |       1.85        |       1.88       |        2.19        | 3.28e+04 | 6.55e+04 |      0.04%       |     8.29%     |
|  256  |  32  |  8  |     [[8, 256, 32], [8, 256, 32]]     | bf16  |       1.92       |       1.94        |       1.96       |        2.38        | 6.55e+04 | 1.31e+05 |      0.07%       |     15.8%     |
|  256  |  32  | 16  |    [[16, 256, 32], [16, 256, 32]]    | bf16  |       2.07       |       2.08        |       2.1        |        2.76        | 1.31e+05 | 2.62e+05 |      0.14%       |    29.31%     |
|  256  |  32  | 32  |    [[32, 256, 32], [32, 256, 32]]    | bf16  |       2.28       |        2.3        |       2.32       |        3.52        | 2.62e+05 | 5.24e+05 |      0.25%       |    53.23%     |
|  512  |  32  |  1  |     [[1, 512, 32], [1, 512, 32]]     | bf16  |       1.76       |       1.78        |       1.8        |        2.09        | 1.64e+04 | 3.28e+04 |      0.02%       |     4.31%     |
|  512  |  32  |  2  |     [[2, 512, 32], [2, 512, 32]]     | bf16  |       1.81       |       1.84        |       1.86       |        2.19        | 3.28e+04 | 6.55e+04 |      0.04%       |     8.38%     |
|  512  |  32  |  4  |     [[4, 512, 32], [4, 512, 32]]     | bf16  |       1.93       |       1.94        |       1.95       |        2.38        | 6.55e+04 | 1.31e+05 |      0.07%       |    15.72%     |
|  512  |  32  |  8  |     [[8, 512, 32], [8, 512, 32]]     | bf16  |       2.06       |       2.08        |       2.1        |        2.76        | 1.31e+05 | 2.62e+05 |      0.14%       |    29.46%     |
|  512  |  32  | 16  |    [[16, 512, 32], [16, 512, 32]]    | bf16  |       2.24       |       2.27        |       2.3        |        3.52        | 2.62e+05 | 5.24e+05 |      0.26%       |    54.18%     |
|  512  |  32  | 32  |    [[32, 512, 32], [32, 512, 32]]    | bf16  |       2.26       |       2.29        |       2.33       |        5.03        | 5.24e+05 | 1.05e+06 |      0.51%       |    107.4%     |
| 1024  |  32  |  1  |    [[1, 1024, 32], [1, 1024, 32]]    | bf16  |       1.81       |       1.84        |       1.88       |        2.19        | 3.28e+04 | 6.55e+04 |      0.04%       |     8.38%     |
| 1024  |  32  |  2  |    [[2, 1024, 32], [2, 1024, 32]]    | bf16  |       1.95       |       1.98        |       2.02       |        2.38        | 6.55e+04 | 1.31e+05 |      0.07%       |    15.56%     |
| 1024  |  32  |  4  |    [[4, 1024, 32], [4, 1024, 32]]    | bf16  |       2.07       |       2.09        |       2.11       |        2.76        | 1.31e+05 | 2.62e+05 |      0.14%       |    29.31%     |
| 1024  |  32  |  8  |    [[8, 1024, 32], [8, 1024, 32]]    | bf16  |       2.28       |        2.3        |       2.34       |        3.52        | 2.62e+05 | 5.24e+05 |      0.25%       |    53.23%     |
| 1024  |  32  | 16  |   [[16, 1024, 32], [16, 1024, 32]]   | bf16  |       2.25       |        2.3        |       2.36       |        5.03        | 5.24e+05 | 1.05e+06 |      0.51%       |    107.88%    |
| 1024  |  32  | 32  |   [[32, 1024, 32], [32, 1024, 32]]   | bf16  |       2.66       |       2.69        |       2.71       |        8.07        | 1.05e+06 | 2.10e+06 |      0.86%       |    182.5%     |
| 2048  |  32  |  1  |    [[1, 2048, 32], [1, 2048, 32]]    | bf16  |       1.94       |       1.95        |       1.97       |        2.38        | 6.55e+04 | 1.31e+05 |      0.07%       |    15.64%     |
| 2048  |  32  |  2  |    [[2, 2048, 32], [2, 2048, 32]]    | bf16  |       2.06       |       2.07        |       2.09       |        2.76        | 1.31e+05 | 2.62e+05 |      0.14%       |    29.46%     |
| 2048  |  32  |  4  |    [[4, 2048, 32], [4, 2048, 32]]    | bf16  |       2.26       |       2.27        |       2.28       |        3.52        | 2.62e+05 | 5.24e+05 |      0.25%       |     53.7%     |
| 2048  |  32  |  8  |    [[8, 2048, 32], [8, 2048, 32]]    | bf16  |       2.27       |       2.29        |       2.31       |        5.03        | 5.24e+05 | 1.05e+06 |       0.5%       |    106.93%    |
| 2048  |  32  | 16  |   [[16, 2048, 32], [16, 2048, 32]]   | bf16  |       2.67       |       2.68        |       2.7        |        8.07        | 1.05e+06 | 2.10e+06 |      0.86%       |    181.82%    |
| 2048  |  32  | 32  |   [[32, 2048, 32], [32, 2048, 32]]   | bf16  |       3.53       |       3.55        |       3.57       |       14.14        | 2.10e+06 | 4.19e+06 |       1.3%       |    275.04%    |
| 4096  |  32  |  1  |    [[1, 4096, 32], [1, 4096, 32]]    | bf16  |       2.04       |       2.07        |       2.1        |        2.76        | 1.31e+05 | 2.62e+05 |      0.14%       |    29.75%     |
| 4096  |  32  |  2  |    [[2, 4096, 32], [2, 4096, 32]]    | bf16  |       2.26       |       2.29        |       2.32       |        3.52        | 2.62e+05 | 5.24e+05 |      0.25%       |     53.7%     |
